stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.075,"[-1.778, -0.372]",0.703,-3.052,0.003
norefined,c,-5.533,"[-9.042, -2.024]",3.509,-3.147,0.002
norefined,s,-2.034,"[-3.488, -0.581]",1.454,-2.793,0.007
norefined,k0,0.225,"[-0.896, 1.347]",1.122,0.401,0.690
norefined,k1,-0.107,"[-0.674, 0.461]",0.568,-0.375,0.709
norefined,k2,-1.032,"[-2.483, 0.418]",1.450,-1.421,0.160
norefined,k3,-0.173,"[-1.047, 0.701]",0.874,-0.395,0.694
norefined,k4,0.325,"[-0.608, 1.259]",0.934,0.695,0.489
norefined,k5,-0.384,"[-1.032, 0.264]",0.648,-1.182,0.241
refined,tt,-0.797,"[-1.051, -0.544]",0.253,-6.279,0.000
refined,c,-5.054,"[-6.554, -3.554]",1.500,-6.727,0.000
refined,s,-2.496,"[-3.284, -1.707]",0.788,-6.319,0.000
refined,k0,0.176,"[-0.353, 0.705]",0.529,0.664,0.509
refined,k1,-0.186,"[-0.453, 0.081]",0.267,-1.388,0.170
refined,k2,0.261,"[-0.305, 0.827]",0.566,0.920,0.361
refined,k3,0.025,"[-0.363, 0.412]",0.387,0.128,0.898
refined,k4,0.079,"[-0.334, 0.491]",0.412,0.380,0.705
refined,k5,-0.064,"[-0.418, 0.29]",0.354,-0.361,0.719
