stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,32.145,2.023,0.000,0,9,2746222430.907,516406511.834,76
refined,167.054,2.023,0.000,0,9,2746222430.907,117159244.950,76
