stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.546,"[-3.235, 0.144]",1.690,-1.825,0.072
norefined,c,-7.014,"[-15.243, 1.215]",8.229,-1.701,0.094
norefined,s,-4.046,"[-8.474, 0.381]",4.427,-1.824,0.073
norefined,k0,-1.621,"[-4.035, 0.793]",2.414,-1.340,0.185
norefined,k1,1.466,"[-0.668, 3.599]",2.133,1.371,0.175
norefined,k2,-1.337,"[-2.72, 0.045]",1.382,-1.931,0.058
norefined,k3,-1.150,"[-2.89, 0.59]",1.740,-1.319,0.192
norefined,k4,1.153,"[-0.884, 3.19]",2.037,1.129,0.263
norefined,k5,0.827,"[-0.989, 2.643]",1.816,0.909,0.367
refined,tt,-1.439,"[-2.031, -0.847]",0.592,-4.854,0.000
refined,c,-8.281,"[-11.704, -4.857]",3.424,-4.828,0.000
refined,s,-4.252,"[-6.154, -2.351]",1.902,-4.463,0.000
refined,k0,-0.442,"[-1.175, 0.291]",0.733,-1.203,0.233
refined,k1,0.297,"[-0.431, 1.024]",0.728,0.813,0.419
refined,k2,0.035,"[-0.567, 0.638]",0.602,0.117,0.907
refined,k3,-0.299,"[-0.947, 0.349]",0.648,-0.922,0.360
refined,k4,-0.110,"[-0.919, 0.699]",0.809,-0.271,0.788
refined,k5,-0.414,"[-1.189, 0.362]",0.775,-1.065,0.291
