stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,35.810,2.023,0.000,0,9,2907337496.437,500374407.216,76
refined,209.214,2.023,0.000,0,9,2907337496.437,99897052.315,76
