stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.371,"[-2.171, -0.57]",0.801,-2.872,0.006
norefined,c,-6.376,"[-10.014, -2.738]",3.638,-2.939,0.005
norefined,s,-4.147,"[-6.441, -1.854]",2.294,-3.033,0.004
norefined,k0,-0.747,"[-1.66, 0.166]",0.913,-1.371,0.177
norefined,k1,0.806,"[-0.392, 2.004]",1.198,1.129,0.265
norefined,k2,-0.608,"[-1.651, 0.434]",1.042,-0.979,0.332
norefined,k3,-0.030,"[-0.991, 0.932]",0.962,-0.052,0.959
norefined,k4,-1.003,"[-2.167, 0.161]",1.164,-1.445,0.155
norefined,k5,1.039,"[0.117, 1.96]",0.922,1.891,0.065
refined,tt,-0.992,"[-1.329, -0.654]",0.338,-4.927,0.000
refined,c,-6.138,"[-8.214, -4.062]",2.076,-4.959,0.000
refined,s,-3.024,"[-4.103, -1.944]",1.079,-4.699,0.000
refined,k0,-0.187,"[-0.579, 0.204]",0.392,-0.802,0.426
refined,k1,-0.097,"[-0.66, 0.466]",0.563,-0.290,0.773
refined,k2,-0.195,"[-0.745, 0.355]",0.550,-0.595,0.555
refined,k3,0.114,"[-0.344, 0.571]",0.458,0.416,0.679
refined,k4,0.032,"[-0.393, 0.457]",0.425,0.126,0.900
refined,k5,0.286,"[-0.11, 0.682]",0.396,1.212,0.231
