stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.068,"[-1.95, -0.187]",0.882,-2.059,0.049
norefined,c,-6.423,"[-11.635, -1.212]",5.211,-2.094,0.045
norefined,s,-4.297,"[-7.376, -1.217]",3.080,-2.370,0.025
norefined,k0,-0.535,"[-1.94, 0.869]",1.405,-0.647,0.522
norefined,k1,0.605,"[-0.889, 2.099]",1.494,0.688,0.497
norefined,k2,-0.657,"[-2.214, 0.9]",1.557,-0.717,0.479
norefined,k3,-0.022,"[-1.221, 1.176]",1.199,-0.032,0.975
norefined,k4,-1.066,"[-2.8, 0.667]",1.733,-1.045,0.304
norefined,k5,0.993,"[-0.356, 2.342]",1.349,1.251,0.221
refined,tt,-0.886,"[-1.315, -0.457]",0.429,-3.509,0.001
refined,c,-5.487,"[-8.165, -2.809]",2.678,-3.482,0.002
refined,s,-2.495,"[-3.781, -1.21]",1.286,-3.298,0.003
refined,k0,-0.357,"[-0.982, 0.268]",0.625,-0.971,0.340
refined,k1,-0.247,"[-0.875, 0.38]",0.628,-0.669,0.509
refined,k2,-0.210,"[-0.89, 0.469]",0.680,-0.526,0.603
refined,k3,0.143,"[-0.382, 0.669]",0.525,0.464,0.646
refined,k4,0.195,"[-0.363, 0.754]",0.559,0.594,0.557
refined,k5,0.204,"[-0.3, 0.708]",0.504,0.687,0.498
