stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.667,"[-3.188, -0.146]",1.521,-2.188,0.032
norefined,c,-7.449,"[-14.092, -0.805]",6.643,-2.238,0.029
norefined,s,-3.207,"[-6.219, -0.196]",3.012,-2.126,0.037
norefined,k0,0.705,"[-0.944, 2.354]",1.649,0.853,0.397
norefined,k1,-0.622,"[-1.576, 0.332]",0.954,-1.301,0.198
norefined,k2,0.238,"[-1.091, 1.567]",1.329,0.358,0.722
norefined,k3,-0.321,"[-1.6, 0.958]",1.279,-0.501,0.618
norefined,k4,-0.440,"[-1.83, 0.951]",1.390,-0.631,0.530
norefined,k5,-1.106,"[-2.935, 0.722]",1.828,-1.208,0.231
refined,tt,-1.407,"[-2.46, -0.353]",1.053,-2.666,0.010
refined,c,-7.747,"[-13.189, -2.305]",5.442,-2.841,0.006
refined,s,-3.128,"[-5.445, -0.812]",2.317,-2.695,0.009
refined,k0,-0.637,"[-2.374, 1.1]",1.737,-0.732,0.467
refined,k1,-0.317,"[-1.012, 0.377]",0.695,-0.912,0.365
refined,k2,-0.174,"[-1.182, 0.833]",1.008,-0.345,0.731
refined,k3,-0.355,"[-1.427, 0.716]",1.071,-0.662,0.510
refined,k4,0.225,"[-0.872, 1.322]",1.097,0.409,0.684
refined,k5,-0.008,"[-1.16, 1.143]",1.151,-0.015,0.988
