stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.433,"[-2.614, -0.252]",1.181,-2.422,0.018
norefined,c,-7.106,"[-13.651, -0.561]",6.545,-2.167,0.034
norefined,s,-3.948,"[-7.596, -0.301]",3.648,-2.161,0.034
norefined,k0,1.136,"[-0.648, 2.92]",1.784,1.271,0.208
norefined,k1,-0.691,"[-1.725, 0.342]",1.034,-1.335,0.186
norefined,k2,0.378,"[-0.999, 1.755]",1.377,0.548,0.585
norefined,k3,0.133,"[-1.493, 1.759]",1.626,0.164,0.870
norefined,k4,-0.085,"[-1.727, 1.558]",1.643,-0.103,0.918
norefined,k5,-1.254,"[-2.947, 0.439]",1.693,-1.479,0.144
refined,tt,-1.814,"[-3.155, -0.474]",1.341,-2.701,0.009
refined,c,-10.664,"[-18.369, -2.958]",7.705,-2.762,0.007
refined,s,-6.002,"[-10.591, -1.413]",4.589,-2.611,0.011
refined,k0,-0.083,"[-1.355, 1.189]",1.272,-0.130,0.897
refined,k1,0.419,"[-0.425, 1.263]",0.844,0.990,0.326
refined,k2,0.878,"[-0.566, 2.322]",1.444,1.213,0.229
refined,k3,1.281,"[-0.405, 2.967]",1.686,1.516,0.134
refined,k4,-0.993,"[-2.702, 0.716]",1.709,-1.160,0.250
refined,k5,-0.449,"[-1.672, 0.773]",1.222,-0.734,0.466
