stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.885,"[-1.36, -0.41]",0.475,-3.128,0.003
norefined,c,-6.849,"[-10.212, -3.487]",3.363,-3.416,0.001
norefined,s,-3.238,"[-4.934, -1.542]",1.696,-3.203,0.002
norefined,k0,0.489,"[-0.575, 1.554]",1.065,0.771,0.445
norefined,k1,-1.615,"[-2.663, -0.566]",1.048,-2.584,0.013
norefined,k2,1.500,"[-0.053, 3.052]",1.552,1.620,0.112
norefined,k3,-1.197,"[-2.2, -0.194]",1.003,-2.001,0.051
norefined,k4,-0.122,"[-0.909, 0.665]",0.787,-0.260,0.796
norefined,k5,0.515,"[-0.486, 1.516]",1.001,0.862,0.393
refined,tt,-1.148,"[-1.651, -0.645]",0.503,-3.826,0.000
refined,c,-6.850,"[-9.519, -4.18]",2.669,-4.304,0.000
refined,s,-3.463,"[-4.86, -2.066]",1.397,-4.158,0.000
refined,k0,-0.224,"[-0.904, 0.456]",0.680,-0.552,0.583
refined,k1,-0.259,"[-0.846, 0.327]",0.586,-0.742,0.462
refined,k2,0.291,"[-0.819, 1.402]",1.111,0.440,0.662
refined,k3,-0.326,"[-0.956, 0.304]",0.630,-0.867,0.390
refined,k4,0.683,"[-0.015, 1.381]",0.698,1.641,0.107
refined,k5,0.099,"[-0.661, 0.858]",0.760,0.218,0.829
