stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,129.926,1.765,0.000,57,0,9,2346713138.674,92532236.901
refined,274.294,1.765,0.000,57,0,9,2346713138.674,44758911.248
