attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.252,"[-1.802, -0.703]",0.549,-4.551,0.000,95,0.150,75556877.008,0.090,-1.000,-0.252,0,0,fn
c,-7.610,"[-10.859, -4.361]",3.249,-4.675,0.000,95,0.150,75556877.008,0.090,-6.000,-1.610,0,0,fn
s,-3.808,"[-5.493, -2.123]",1.685,-4.511,0.000,95,0.150,75556877.008,0.090,-3.000,-0.808,0,0,fn
k0,0.188,"[-0.76, 1.135]",0.948,0.396,0.694,95,0.150,75556877.008,0.090,0.000,0.188,0,0,fp
k1,-0.152,"[-0.646, 0.341]",0.494,-0.616,0.540,95,0.150,75556877.008,0.090,0.000,-0.152,0,0,fp
k2,-0.014,"[-0.408, 0.38]",0.394,-0.071,0.944,95,0.150,75556877.008,0.090,0.000,-0.014,0,0,fp
k3,0.284,"[-0.28, 0.848]",0.564,1.006,0.318,95,0.150,75556877.008,0.090,0.000,0.284,0,0,fp
k4,-0.632,"[-1.716, 0.453]",1.084,-1.163,0.249,95,0.150,75556877.008,0.090,0.000,-0.632,0,0,fp
k5,0.414,"[-0.081, 0.908]",0.495,1.669,0.100,95,0.150,75556877.008,0.090,0.000,0.414,0,1,fp
vot,0.165,,,,,95,0.150,75556877.008,0.090,0.167,-0.002,0,0,fn
tt,-4.075,"[-6.547, -1.602]",2.473,-3.289,0.002,95,0.200,106306719.689,0.104,-1.000,-3.075,0,0,fn
c,-23.990,"[-38.971, -9.009]",14.981,-3.196,0.002,95,0.200,106306719.689,0.104,-6.000,-17.990,0,0,fn
s,-12.176,"[-19.472, -4.88]",7.296,-3.331,0.001,95,0.200,106306719.689,0.104,-3.000,-9.176,0,0,fn
k0,5.153,"[0.661, 9.646]",4.492,2.290,0.025,95,0.200,106306719.689,0.104,0.000,5.153,0,1,fp
k1,-0.628,"[-1.846, 0.59]",1.218,-1.029,0.307,95,0.200,106306719.689,0.104,0.000,-0.628,0,0,fp
k2,1.347,"[0.354, 2.341]",0.994,2.706,0.009,95,0.200,106306719.689,0.104,0.000,1.347,0,1,fp
k3,0.032,"[-1.202, 1.266]",1.234,0.052,0.959,95,0.200,106306719.689,0.104,0.000,0.032,0,0,fp
k4,-7.031,"[-13.033, -1.029]",6.002,-2.338,0.022,95,0.200,106306719.689,0.104,0.000,-7.031,0,1,fp
k5,-1.147,"[-2.685, 0.392]",1.538,-1.488,0.142,95,0.200,106306719.689,0.104,0.000,-1.147,0,0,fp
vot,0.170,,,,,95,0.200,106306719.689,0.104,0.167,0.003,0,0,fn
tt,-1.587,"[-2.449, -0.724]",0.863,-3.671,0.000,95,0.250,103254735.518,0.103,-1.000,-0.587,0,0,fn
c,-9.908,"[-15.361, -4.455]",5.453,-3.626,0.001,95,0.250,103254735.518,0.103,-6.000,-3.908,0,0,fn
s,-4.745,"[-7.393, -2.096]",2.649,-3.576,0.001,95,0.250,103254735.518,0.103,-3.000,-1.745,0,0,fn
k0,0.407,"[-1.244, 2.059]",1.651,0.492,0.624,95,0.250,103254735.518,0.103,0.000,0.407,0,0,fp
k1,-0.472,"[-1.352, 0.408]",0.880,-1.070,0.288,95,0.250,103254735.518,0.103,0.000,-0.472,0,0,fp
k2,0.698,"[0.147, 1.25]",0.552,2.527,0.014,95,0.250,103254735.518,0.103,0.000,0.698,0,1,fp
k3,0.603,"[-0.261, 1.467]",0.864,1.393,0.168,95,0.250,103254735.518,0.103,0.000,0.603,0,0,fp
k4,-1.531,"[-3.262, 0.199]",1.731,-1.766,0.082,95,0.250,103254735.518,0.103,0.000,-1.531,0,1,fp
k5,-0.161,"[-0.885, 0.564]",0.724,-0.443,0.659,95,0.250,103254735.518,0.103,0.000,-0.161,0,0,fp
vot,0.160,,,,,95,0.250,103254735.518,0.103,0.167,-0.007,0,0,fn
