stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.788,"[-1.604, 0.029]",0.816,-1.926,0.058
norefined,c,-6.027,"[-11.67, -0.383]",5.644,-2.132,0.037
norefined,s,-3.350,"[-6.47, -0.231]",3.120,-2.143,0.036
norefined,k0,0.818,"[-0.831, 2.467]",1.649,0.990,0.326
norefined,k1,-1.269,"[-2.983, 0.445]",1.714,-1.478,0.144
norefined,k2,-0.221,"[-1.018, 0.575]",0.797,-0.555,0.581
norefined,k3,-0.703,"[-2.123, 0.717]",1.420,-0.988,0.327
norefined,k4,-0.217,"[-1.829, 1.396]",1.612,-0.268,0.789
norefined,k5,-0.976,"[-2.13, 0.178]",1.154,-1.688,0.096
refined,tt,-1.252,"[-1.802, -0.703]",0.549,-4.551,0.000
refined,c,-7.610,"[-10.859, -4.361]",3.249,-4.675,0.000
refined,s,-3.808,"[-5.493, -2.123]",1.685,-4.511,0.000
refined,k0,0.188,"[-0.76, 1.135]",0.948,0.396,0.694
refined,k1,-0.152,"[-0.646, 0.341]",0.494,-0.616,0.540
refined,k2,-0.014,"[-0.408, 0.38]",0.394,-0.071,0.944
refined,k3,0.284,"[-0.28, 0.848]",0.564,1.006,0.318
refined,k4,-0.632,"[-1.716, 0.453]",1.084,-1.163,0.249
refined,k5,0.414,"[-0.081, 0.908]",0.495,1.669,0.100
