stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,61.300,2.023,0.000,76,0,9,3183574400.976,344755372.261
refined,306.226,2.023,0.000,76,0,9,3183574400.976,75556877.007
