stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.679,-4.567,-4.273,0.745,-1.836,-0.139,-1.665,-0.571,-1.937,1193277777.258,0.368
norefined,2,-1.428,-4.893,-4.110,0.738,-1.735,-0.147,-1.515,-0.520,-1.797,1034806692.124,0.292
norefined,3,-1.098,-5.157,-3.985,0.741,-1.646,-0.175,-1.359,-0.468,-1.655,770201687.859,0.213
norefined,4,-0.759,-5.395,-3.869,0.777,-1.566,-0.181,-1.174,-0.388,-1.528,663023765.554,0.141
norefined,5,-1.204,-5.471,-3.739,0.784,-1.543,-0.157,-1.078,-0.340,-1.400,597233300.550,0.220
norefined,6,-0.777,-5.657,-3.666,0.794,-1.468,-0.188,-0.964,-0.301,-1.315,523950065.159,0.137
norefined,7,-1.238,-5.706,-3.542,0.807,-1.445,-0.169,-0.890,-0.266,-1.205,478447342.068,0.217
norefined,8,-0.786,-5.862,-3.492,0.811,-1.368,-0.203,-0.810,-0.246,-1.137,417754023.652,0.134
norefined,9,-1.255,-5.894,-3.372,0.822,-1.347,-0.190,-0.757,-0.221,-1.033,394162369.083,0.213
norefined,10,-0.788,-6.027,-3.350,0.818,-1.269,-0.221,-0.703,-0.217,-0.976,344755372.262,0.131
refined,11,-0.788,-6.027,-3.350,0.818,-1.269,-0.221,-0.703,-0.217,-0.976,344755372.262,0.131
refined,12,-0.813,-4.778,-2.256,-0.076,0.259,0.115,0.562,-0.648,0.463,104350157.849,0.170
refined,13,-1.091,-6.586,-3.246,-0.087,0.010,-0.012,0.379,-0.559,0.442,77156069.294,0.166
refined,14,-1.268,-7.695,-3.847,0.121,-0.128,-0.022,0.292,-0.614,0.397,75649302.583,0.165
refined,15,-1.216,-7.397,-3.696,0.168,-0.147,-0.019,0.291,-0.615,0.424,75581764.129,0.164
refined,16,-1.265,-7.681,-3.844,0.192,-0.154,-0.013,0.283,-0.638,0.407,75566320.483,0.165
refined,17,-1.234,-7.500,-3.750,0.175,-0.148,-0.017,0.287,-0.619,0.423,75562106.230,0.164
refined,18,-1.257,-7.636,-3.821,0.190,-0.153,-0.013,0.283,-0.635,0.411,75558948.983,0.165
refined,19,-1.240,-7.539,-3.771,0.180,-0.150,-0.016,0.286,-0.624,0.420,75557693.984,0.165
refined,20,-1.252,-7.610,-3.808,0.188,-0.152,-0.014,0.284,-0.632,0.414,75556877.008,0.165
