stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.281,-7.805,-1.020,0.423,-1.749,-1.994,-0.852,-1.347,-1.307,986064253.600,1584,0,0,0.164
norefined,2,-0.900,-7.827,-1.309,0.422,-1.653,-1.920,-0.823,-1.393,-1.360,672364515.072,1584,0,0,0.115
norefined,3,-0.612,-7.814,-1.668,0.378,-1.510,-1.808,-0.813,-1.442,-1.387,537479201.827,1584,0,0,0.078
norefined,4,-0.802,-7.729,-2.075,0.357,-1.378,-1.663,-0.835,-1.421,-1.423,431593634.705,1584,0,0,0.104
norefined,5,-0.838,-7.655,-2.478,0.313,-1.212,-1.442,-0.815,-1.378,-1.434,357084702.487,1584,0,0,0.109
norefined,6,-1.217,-7.571,-2.704,0.282,-1.109,-1.285,-0.826,-1.315,-1.344,281072023.209,1584,0,0,0.161
norefined,7,-0.889,-7.554,-2.992,0.222,-0.972,-1.101,-0.782,-1.296,-1.347,298073245.848,1584,0,0,0.118
norefined,8,-1.368,-7.500,-3.001,0.222,-0.957,-1.065,-0.818,-1.241,-1.239,249428432.344,1584,0,0,0.182
norefined,9,-0.923,-7.513,-3.186,0.187,-0.884,-0.972,-0.786,-1.257,-1.267,274896489.096,1584,0,0,0.123
norefined,10,-1.404,-7.464,-3.171,0.192,-0.877,-0.946,-0.823,-1.201,-1.164,226020372.310,1584,0,0,0.188
refined,11,-1.404,-7.464,-3.171,0.192,-0.877,-0.946,-0.823,-1.201,-1.164,226020372.310,1584,0,0,0.188
refined,12,-0.000,-0.148,-0.883,-0.644,0.462,0.658,0.956,0.661,1.029,4973902100.985,1584,0,0,0.003
refined,13,-0.265,-0.998,0.167,0.486,-0.408,-1.244,-1.260,-0.120,-1.505,1247347198.092,1584,0,0,0.265
refined,14,-0.401,-2.958,-1.678,-0.586,0.418,0.589,-0.017,-0.179,0.632,264070233.652,1584,0,0,0.136
refined,15,-0.615,-3.838,-2.311,-0.244,0.120,0.238,-0.004,-0.250,0.360,93021297.459,1584,0,0,0.160
refined,16,-0.829,-4.560,-2.793,-0.132,-0.259,0.110,0.065,-0.192,0.265,60867020.506,1584,0,0,0.182
refined,17,-0.797,-4.381,-2.623,-0.104,-0.196,0.075,0.076,-0.125,0.211,60165873.432,1584,0,0,0.182
refined,18,-0.813,-4.474,-2.668,-0.117,-0.206,0.072,0.070,-0.123,0.211,60140724.264,1584,0,0,0.182
refined,19,-0.809,-4.455,-2.655,-0.116,-0.201,0.073,0.076,-0.121,0.210,60138695.652,1584,0,0,0.182
refined,20,-0.811,-4.464,-2.660,-0.117,-0.202,0.073,0.075,-0.121,0.210,60138476.578,1584,0,0,0.182
