stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.281,-7.805,-1.020,0.423,-1.749,-1.994,-0.852,-1.347,-1.307,583197186.026,1584,0,0,0.164
norefined,2,-0.999,-7.800,-1.389,0.438,-1.616,-1.903,-0.813,-1.413,-1.349,385181428.755,1584,0,0,0.128
norefined,3,-0.786,-7.774,-1.780,0.409,-1.460,-1.827,-0.816,-1.537,-1.283,304631874.102,1584,0,0,0.101
norefined,4,-1.210,-7.693,-2.002,0.401,-1.375,-1.761,-0.845,-1.555,-1.237,239082904.806,1584,0,0,0.157
norefined,5,-0.823,-7.701,-2.269,0.385,-1.282,-1.695,-0.816,-1.658,-1.177,248019476.074,1584,0,0,0.107
norefined,6,-1.299,-7.645,-2.350,0.395,-1.233,-1.618,-0.830,-1.640,-1.108,182396968.047,1584,0,0,0.170
norefined,7,-0.864,-7.661,-2.558,0.381,-1.174,-1.566,-0.794,-1.731,-1.072,221449654.589,1584,0,0,0.113
norefined,8,-1.347,-7.617,-2.581,0.396,-1.137,-1.490,-0.804,-1.701,-0.995,151247692.927,1584,0,0,0.177
norefined,9,-0.899,-7.635,-2.767,0.383,-1.090,-1.439,-0.766,-1.787,-0.968,202158792.069,1584,0,0,0.118
norefined,10,-1.383,-7.597,-2.761,0.400,-1.060,-1.370,-0.776,-1.751,-0.887,131507516.817,1584,0,0,0.182
refined,11,-1.383,-7.597,-2.761,0.400,-1.060,-1.370,-0.776,-1.751,-0.887,131507516.817,1584,0,0,0.182
refined,12,0.102,0.277,-0.793,-1.523,1.893,1.416,0.424,1.502,-0.283,4327765607.549,1584,0,0,0.369
refined,13,-0.723,-1.449,1.103,3.499,-4.213,-4.511,-0.628,-3.342,1.019,1925890855.276,1584,0,0,0.499
refined,14,1.644,0.976,-4.967,-10.491,15.116,11.189,0.011,9.369,-3.169,6025967747.334,1584,0,0,1.684
refined,15,-19.352,-16.494,48.101,109.353,-139.659,-129.468,13.066,-95.106,24.685,3201997346.213,1584,0,0,1.173
refined,16,1133.842,7258.948,3622.980,-5456.253,-1187.443,4001.369,-6441.921,-3818.089,4747.661,5419912464.685,1584,0,0,0.156
refined,17,1133.842,7258.948,3622.980,-5456.253,-1187.443,4001.369,-6441.921,-3818.089,4747.661,5419912464.685,1584,0,0,0.156
refined,18,1133.842,7258.948,3622.980,-5456.253,-1187.443,4001.369,-6441.921,-3818.089,4747.661,5419912464.685,1584,0,0,0.156
refined,19,1133.842,7258.948,3622.980,-5456.253,-1187.443,4001.369,-6441.921,-3818.089,4747.661,5419912464.685,1584,0,0,0.156
refined,20,1133.842,7258.948,3622.980,-5456.253,-1187.443,4001.369,-6441.921,-3818.089,4747.661,5419912464.685,1584,0,0,0.156
