stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,10.994,2.347,0.000,0,9,784988017.083,72053158.305,19
refined,10.994,2.347,0.000,0,9,784988017.083,72053158.305,19
