stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,21.057,1.727,0.000,0,9,3504661952.650,915400416.730,76
refined,33.043,1.727,0.000,0,9,3504661952.650,644403800.118,76
