stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,31.617,1.727,0.000,0,9,2789342080.787,531605901.851,76
refined,55.638,1.727,0.000,0,9,2789342080.787,329176574.280,76
