stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.798,-4.461,-2.242,0.714,-1.880,-1.830,1.104,-0.985,-0.417,793919039.185,1584,0,0,0.179
norefined,2,-0.384,-4.567,-2.359,0.750,-1.713,-1.698,1.069,-0.938,-0.469,712466676.460,1584,0,0,0.084
norefined,3,-0.746,-4.650,-2.384,0.828,-1.441,-1.606,1.037,-0.791,-0.489,638866352.799,1584,0,0,0.160
norefined,4,-0.329,-4.763,-2.458,0.841,-1.267,-1.477,0.956,-0.732,-0.518,631974489.916,1584,0,0,0.069
norefined,5,-0.807,-4.800,-2.389,0.836,-1.168,-1.465,0.941,-0.660,-0.521,587752837.918,1584,0,0,0.168
norefined,6,-0.358,-4.889,-2.473,0.827,-1.048,-1.360,0.861,-0.628,-0.532,590444563.950,1584,0,0,0.073
norefined,7,-0.843,-4.908,-2.389,0.811,-0.985,-1.364,0.859,-0.572,-0.522,555298739.854,1584,0,0,0.172
norefined,8,-0.384,-4.987,-2.480,0.794,-0.888,-1.269,0.781,-0.553,-0.526,561509850.853,1584,0,0,0.077
norefined,9,-0.871,-4.995,-2.391,0.772,-0.842,-1.281,0.787,-0.503,-0.510,531605901.851,1584,0,0,0.174
norefined,10,-0.407,-5.067,-2.486,0.751,-0.760,-1.192,0.711,-0.492,-0.510,539270887.340,1584,0,0,0.080
refined,11,-0.871,-4.995,-2.391,0.772,-0.842,-1.281,0.787,-0.503,-0.510,531605901.851,1584,0,0,0.174
refined,12,-0.841,-4.627,-2.564,-0.475,0.357,-0.003,-0.613,-0.010,-0.054,341322487.917,1584,0,0,0.182
refined,13,-0.757,-4.620,-2.281,-0.289,0.085,-0.172,-0.132,-0.076,-0.151,330188156.411,1584,0,0,0.164
refined,14,-0.847,-4.881,-2.511,-0.424,0.100,-0.108,-0.332,-0.045,-0.108,329476843.189,1584,0,0,0.174
refined,15,-0.800,-4.799,-2.385,-0.326,0.101,-0.153,-0.204,-0.063,-0.137,329358520.726,1584,0,0,0.167
refined,16,-0.840,-4.884,-2.488,-0.399,0.104,-0.118,-0.301,-0.052,-0.117,329257382.486,1584,0,0,0.172
refined,17,-0.813,-4.831,-2.417,-0.346,0.103,-0.143,-0.230,-0.061,-0.132,329222497.295,1584,0,0,0.168
refined,18,-0.834,-4.874,-2.472,-0.386,0.105,-0.124,-0.283,-0.055,-0.121,329195830.272,1584,0,0,0.171
refined,19,-0.819,-4.843,-2.432,-0.356,0.104,-0.138,-0.244,-0.060,-0.130,329184293.852,1584,0,0,0.169
refined,20,-0.830,-4.867,-2.462,-0.378,0.104,-0.127,-0.273,-0.057,-0.123,329176574.280,1584,0,0,0.171
