stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.798,-4.461,-2.242,0.714,-1.880,-1.830,1.104,-0.985,-0.417,1520487118.043,1584,0,0,0.179
norefined,2,-0.768,-4.629,-2.342,0.786,-1.598,-1.529,1.135,-0.799,-0.428,1384950531.136,1584,0,0,0.166
norefined,3,-0.795,-4.807,-2.374,0.821,-1.320,-1.228,1.116,-0.585,-0.395,1263460320.337,1584,0,0,0.165
norefined,4,-0.667,-4.990,-2.398,0.804,-1.069,-0.927,1.043,-0.398,-0.320,1169254495.791,1584,0,0,0.134
norefined,5,-1.059,-5.080,-2.293,0.782,-0.903,-0.782,1.014,-0.265,-0.219,1204183856.915,1584,0,0,0.208
norefined,6,-0.602,-5.164,-2.405,0.738,-0.863,-0.672,0.939,-0.262,-0.194,1124866234.639,1584,0,0,0.116
norefined,7,-1.076,-5.192,-2.296,0.719,-0.797,-0.632,0.937,-0.203,-0.143,1164665131.946,1584,0,0,0.207
norefined,8,-0.615,-5.270,-2.407,0.674,-0.763,-0.533,0.864,-0.206,-0.115,1089324940.169,1584,0,0,0.117
norefined,9,-1.095,-5.289,-2.301,0.653,-0.714,-0.507,0.865,-0.160,-0.072,1134496846.223,1584,0,0,0.207
norefined,10,-0.631,-5.361,-2.413,0.608,-0.685,-0.417,0.795,-0.167,-0.044,1061375217.375,1584,0,0,0.118
refined,11,-0.631,-5.361,-2.413,0.608,-0.685,-0.417,0.795,-0.167,-0.044,1061375217.375,1584,0,0,0.118
refined,12,-1.462,-8.346,-3.894,-0.347,-0.489,0.973,0.171,-0.193,0.758,860361817.356,1584,0,0,0.175
refined,13,-2.428,-10.998,-6.221,-1.375,-0.226,1.659,-1.066,0.156,1.691,812498443.447,1584,0,0,0.221
refined,14,-3.871,-17.890,-10.124,-1.307,-0.485,2.571,-1.179,0.469,2.945,788566787.969,1584,0,0,0.216
refined,15,-6.713,-28.432,-17.488,-1.369,-1.027,5.818,-3.225,0.153,5.134,773859351.637,1584,0,0,0.236
refined,16,-8.398,-32.168,-22.529,-0.523,-1.813,7.701,-6.340,0.581,5.285,780272215.800,1584,0,0,0.261
refined,17,-39.659,-144.423,-105.799,-3.855,-11.086,39.304,-32.342,-3.033,27.583,767949053.774,1584,0,0,0.275
refined,18,854.320,2850.588,2298.270,222.121,279.537,-936.972,882.936,48.308,-571.453,13715517323.164,1584,0,0,0.300
refined,19,430.147,2710.503,2461.361,45.612,1738.336,-1337.107,867.615,1412.070,147.874,11820446950.526,1584,0,0,0.159
refined,20,15228.187,29429.610,-41675.116,1882.377,-203.517,-12725.767,22773.375,-2422.565,30043.409,14233019001.732,1584,0,0,0.517
