stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.871,"[-1.439, -0.303]",0.568,-2.556,0.013
norefined,c,-4.995,"[-8.138, -1.851]",3.144,-2.650,0.010
norefined,s,-2.391,"[-4.0, -0.783]",1.608,-2.480,0.016
norefined,k0,0.772,"[-0.307, 1.851]",1.079,1.194,0.237
norefined,k1,-0.842,"[-1.601, -0.082]",0.760,-1.847,0.069
norefined,k2,-1.281,"[-2.507, -0.055]",1.226,-1.743,0.086
norefined,k3,0.787,"[-0.43, 2.005]",1.217,1.079,0.284
norefined,k4,-0.503,"[-1.298, 0.292]",0.795,-1.054,0.295
norefined,k5,-0.510,"[-1.161, 0.14]",0.650,-1.309,0.195
refined,tt,-0.830,"[-1.182, -0.479]",0.351,-3.941,0.000
refined,c,-4.867,"[-6.55, -3.185]",1.682,-4.825,0.000
refined,s,-2.462,"[-3.439, -1.485]",0.977,-4.204,0.000
refined,k0,-0.378,"[-1.113, 0.357]",0.735,-0.858,0.394
refined,k1,0.104,"[-0.332, 0.541]",0.436,0.399,0.691
refined,k2,-0.127,"[-0.845, 0.591]",0.718,-0.295,0.769
refined,k3,-0.273,"[-1.153, 0.607]",0.880,-0.517,0.607
refined,k4,-0.057,"[-0.618, 0.505]",0.562,-0.168,0.867
refined,k5,-0.123,"[-0.563, 0.316]",0.439,-0.469,0.641
