stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.631,"[-1.128, -0.134]",0.497,-2.118,0.038
norefined,c,-5.361,"[-9.178, -1.544]",3.817,-2.343,0.022
norefined,s,-2.413,"[-4.111, -0.715]",1.698,-2.371,0.021
norefined,k0,0.608,"[-0.735, 1.95]",1.343,0.755,0.453
norefined,k1,-0.685,"[-1.61, 0.241]",0.926,-1.233,0.222
norefined,k2,-0.417,"[-1.655, 0.821]",1.238,-0.561,0.576
norefined,k3,0.795,"[-0.734, 2.324]",1.529,0.867,0.389
norefined,k4,-0.167,"[-1.188, 0.853]",1.021,-0.274,0.785
norefined,k5,-0.044,"[-0.801, 0.714]",0.758,-0.097,0.923
refined,tt,-39.659,"[-2365.005, 2285.686]",2325.345,-0.028,0.977
refined,c,-144.423,"[-7971.82, 7682.975]",7827.398,-0.031,0.976
refined,s,-105.799,"[-6371.017, 6159.418]",6265.218,-0.028,0.978
refined,k0,-3.855,"[-694.422, 686.712]",690.567,-0.009,0.993
refined,k1,-11.086,"[-779.808, 757.635]",768.721,-0.024,0.981
refined,k2,39.304,"[-2504.382, 2582.99]",2543.686,0.026,0.980
refined,k3,-32.342,"[-2418.948, 2354.264]",2386.606,-0.023,0.982
refined,k4,-3.033,"[-164.123, 158.058]",161.090,-0.031,0.975
refined,k5,27.583,"[-1540.514, 1595.68]",1568.097,0.029,0.977
