stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,22.229,1.727,0.000,0,9,4230567871.737,1061375217.374,76
refined,33.566,1.727,0.000,0,9,4230567871.737,767949053.774,76
