attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.272,"[-1.788, -0.756]",0.516,-4.112,0.000,73,0.150,177641053.236,0.139,-1.000,-0.272,0,0,fn
c,-7.830,"[-10.899, -4.761]",3.069,-4.256,0.000,73,0.150,177641053.236,0.139,-6.000,-1.830,0,0,fn
s,-3.679,"[-5.137, -2.222]",1.458,-4.210,0.000,73,0.150,177641053.236,0.139,-3.000,-0.679,0,0,fn
k0,-0.410,"[-1.069, 0.249]",0.659,-1.038,0.303,73,0.150,177641053.236,0.139,0.000,-0.410,0,0,fp
k1,0.243,"[-0.694, 1.179]",0.936,0.433,0.667,73,0.150,177641053.236,0.139,0.000,0.243,0,0,fp
k2,0.220,"[-0.565, 1.005]",0.785,0.467,0.642,73,0.150,177641053.236,0.139,0.000,0.220,0,0,fp
k3,-0.742,"[-1.349, -0.136]",0.607,-2.041,0.045,73,0.150,177641053.236,0.139,0.000,-0.742,0,1,fp
k4,0.853,"[-0.205, 1.911]",1.058,1.345,0.183,73,0.150,177641053.236,0.139,0.000,0.853,0,0,fp
k5,0.654,"[0.129, 1.179]",0.525,2.076,0.042,73,0.150,177641053.236,0.139,0.000,0.654,0,1,fp
vot,0.162,,,,,73,0.150,177641053.236,0.139,0.167,-0.004,0,0,fn
tt,-4.328,"[-15.186, 6.529]",10.857,-0.665,0.508,73,0.200,350026716.561,0.187,-1.000,-3.328,1,0,fn
c,-30.734,"[-107.253, 45.785]",76.519,-0.670,0.505,73,0.200,350026716.561,0.187,-6.000,-24.734,1,0,fn
s,-13.126,"[-45.505, 19.254]",32.380,-0.676,0.501,73,0.200,350026716.561,0.187,-3.000,-10.126,1,0,fn
k0,-0.255,"[-2.267, 1.757]",2.012,-0.212,0.833,73,0.200,350026716.561,0.187,0.000,-0.255,0,0,fp
k1,5.506,"[-7.754, 18.766]",13.260,0.693,0.491,73,0.200,350026716.561,0.187,0.000,5.506,0,0,fp
k2,-4.402,"[-15.444, 6.641]",11.043,-0.665,0.508,73,0.200,350026716.561,0.187,0.000,-4.402,0,0,fp
k3,0.295,"[-1.763, 2.353]",2.058,0.239,0.812,73,0.200,350026716.561,0.187,0.000,0.295,0,0,fp
k4,-5.523,"[-17.01, 5.965]",11.487,-0.802,0.425,73,0.200,350026716.561,0.187,0.000,-5.523,0,0,fp
k5,1.657,"[-1.936, 5.251]",3.594,0.769,0.444,73,0.200,350026716.561,0.187,0.000,1.657,0,0,fp
vot,0.141,,,,,73,0.200,350026716.561,0.187,0.167,-0.026,0,0,fn
tt,-0.931,"[-1.579, -0.282]",0.648,-2.394,0.019,73,0.250,587546750.401,0.250,-1.000,0.069,0,0,fn
c,-5.975,"[-10.307, -1.642]",4.332,-2.300,0.025,73,0.250,587546750.401,0.250,-6.000,0.025,0,0,fn
s,-3.086,"[-5.191, -0.98]",2.106,-2.444,0.017,73,0.250,587546750.401,0.250,-3.000,-0.086,0,0,fn
k0,0.193,"[-0.576, 0.961]",0.769,0.418,0.677,73,0.250,587546750.401,0.250,0.000,0.193,0,0,fp
k1,1.080,"[-0.539, 2.698]",1.619,1.112,0.270,73,0.250,587546750.401,0.250,0.000,1.080,0,0,fp
k2,-1.010,"[-2.198, 0.177]",1.187,-1.419,0.160,73,0.250,587546750.401,0.250,0.000,-1.010,0,0,fp
k3,0.167,"[-0.47, 0.804]",0.637,0.437,0.664,73,0.250,587546750.401,0.250,0.000,0.167,0,0,fp
k4,-0.965,"[-2.72, 0.791]",1.756,-0.916,0.363,73,0.250,587546750.401,0.250,0.000,-0.965,0,0,fp
k5,0.137,"[-0.553, 0.827]",0.690,0.332,0.741,73,0.250,587546750.401,0.250,0.000,0.137,0,0,fp
vot,0.156,,,,,73,0.250,587546750.401,0.250,0.167,-0.011,0,0,fn
