stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,63.051,1.765,0.000,0,9,2154078449.195,167998003.448,57
refined,227.715,1.765,0.000,0,9,2154078449.195,49296308.732,57
