stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.974,-7.465,-1.444,-1.354,-0.520,1.045,0.096,1.833,-0.193,6581075657.579,1584,0,0,-0.131
norefined,2,0.507,-7.509,-1.470,-1.437,-0.551,0.974,0.038,1.779,-0.294,3691745337.071,1584,0,0,-0.068
norefined,3,0.032,-7.533,-1.506,-1.511,-0.579,0.902,0.005,1.725,-0.372,1302932275.589,1584,0,0,-0.004
norefined,4,-0.456,-7.533,-1.526,-1.559,-0.578,0.835,-0.018,1.689,-0.432,630246690.084,1584,0,0,0.061
norefined,5,-0.940,-7.510,-1.578,-1.515,-0.518,0.777,0.013,1.643,-0.417,480565133.788,1584,0,0,0.125
norefined,6,-1.050,-7.489,-1.825,-1.250,-0.413,0.745,0.117,1.482,-0.177,381162723.097,1584,0,0,0.140
norefined,7,-0.922,-7.481,-2.059,-1.028,-0.339,0.717,0.251,1.277,0.074,269420458.249,1584,0,0,0.123
norefined,8,-1.078,-7.446,-2.217,-0.816,-0.214,0.646,0.413,1.064,0.324,183994483.210,1584,0,0,0.145
norefined,9,-0.695,-7.452,-2.454,-0.767,-0.156,0.555,0.469,0.914,0.411,254017543.427,1584,0,0,0.093
norefined,10,-1.183,-7.426,-2.397,-0.756,-0.130,0.524,0.505,0.846,0.429,167998003.448,1584,0,0,0.159
refined,11,-1.183,-7.426,-2.397,-0.756,-0.130,0.524,0.505,0.846,0.429,167998003.448,1584,0,0,0.159
refined,12,-0.791,-4.367,-2.750,0.170,0.513,-0.085,0.226,-0.289,-0.525,81171290.660,1584,0,0,0.181
refined,13,-0.952,-5.508,-3.034,-0.281,0.430,0.253,0.357,-0.199,-0.306,50212277.147,1584,0,0,0.173
refined,14,-1.028,-5.968,-3.221,-0.255,0.437,0.282,0.388,-0.149,-0.349,49317982.299,1584,0,0,0.172
refined,15,-1.039,-6.039,-3.250,-0.252,0.443,0.296,0.393,-0.143,-0.354,49296787.689,1584,0,0,0.172
refined,16,-1.040,-6.048,-3.254,-0.251,0.444,0.300,0.392,-0.143,-0.355,49296321.399,1584,0,0,0.172
refined,17,-1.040,-6.050,-3.255,-0.251,0.445,0.301,0.392,-0.143,-0.355,49296309.101,1584,0,0,0.172
refined,18,-1.040,-6.050,-3.255,-0.251,0.445,0.301,0.392,-0.143,-0.355,49296308.744,1584,0,0,0.172
refined,19,-1.040,-6.050,-3.255,-0.251,0.445,0.301,0.392,-0.143,-0.355,49296308.733,1584,0,0,0.172
refined,20,-1.040,-6.050,-3.255,-0.251,0.445,0.301,0.392,-0.143,-0.355,49296308.732,1584,0,0,0.172
