attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.980,"[-1.563, -0.397]",0.583,-3.045,0.012,90,0.250,18636064.367,0.083,-1.000,0.020,0,0,fn
c,-5.089,"[-8.485, -1.694]",3.395,-2.717,0.022,90,0.250,18636064.367,0.083,-6.000,0.911,0,0,fn
s,-3.025,"[-4.833, -1.216]",1.808,-3.032,0.013,90,0.250,18636064.367,0.083,-3.000,-0.025,0,0,fn
k0,0.283,"[-1.084, 1.65]",1.367,0.375,0.716,90,0.250,18636064.367,0.083,0.000,0.283,0,0,fp
k1,0.250,"[-0.602, 1.101]",0.851,0.532,0.607,90,0.250,18636064.367,0.083,0.000,0.250,0,0,fp
k2,0.557,"[-0.711, 1.824]",1.267,0.796,0.444,90,0.250,18636064.367,0.083,0.000,0.557,0,0,fp
k3,0.010,"[-0.803, 0.824]",0.813,0.023,0.982,90,0.250,18636064.367,0.083,0.000,0.010,0,0,fp
k4,-0.143,"[-1.004, 0.718]",0.861,-0.301,0.770,90,0.250,18636064.367,0.083,0.000,-0.143,0,0,fp
k5,-0.537,"[-1.738, 0.664]",1.201,-0.810,0.437,90,0.250,18636064.367,0.083,0.000,-0.537,0,0,fp
vot,0.193,,,,,90,0.250,18636064.367,0.083,0.167,0.026,0,0,fn
tt,-0.965,"[-1.249, -0.682]",0.283,-5.792,0.000,90,0.500,32084028.138,0.078,-1.000,0.035,0,0,fn
c,-6.109,"[-7.846, -4.373]",1.736,-5.978,0.000,90,0.500,32084028.138,0.078,-6.000,-0.109,0,0,fn
s,-2.962,"[-3.971, -1.954]",1.008,-4.992,0.000,90,0.500,32084028.138,0.078,-3.000,0.038,0,0,fn
k0,-0.387,"[-1.013, 0.238]",0.625,-1.052,0.302,90,0.500,32084028.138,0.078,0.000,-0.387,0,0,fp
k1,0.446,"[-0.013, 0.904]",0.459,1.652,0.109,90,0.500,32084028.138,0.078,0.000,0.446,0,0,fp
k2,0.154,"[-0.614, 0.923]",0.769,0.341,0.736,90,0.500,32084028.138,0.078,0.000,0.154,0,0,fp
k3,0.532,"[0.079, 0.986]",0.454,1.994,0.056,90,0.500,32084028.138,0.078,0.000,0.532,0,1,fp
k4,-0.153,"[-0.649, 0.343]",0.496,-0.525,0.604,90,0.500,32084028.138,0.078,0.000,-0.153,0,0,fp
k5,-0.229,"[-0.854, 0.396]",0.625,-0.623,0.538,90,0.500,32084028.138,0.078,0.000,-0.229,0,0,fp
vot,0.158,,,,,90,0.500,32084028.138,0.078,0.167,-0.009,0,0,fn
tt,-1.040,"[-1.26, -0.821]",0.220,-7.941,0.000,90,0.750,49296308.732,0.082,-1.000,-0.040,0,0,fn
c,-6.050,"[-7.315, -4.784]",1.266,-8.017,0.000,90,0.750,49296308.732,0.082,-6.000,-0.050,0,0,fn
s,-3.255,"[-3.96, -2.551]",0.705,-7.749,0.000,90,0.750,49296308.732,0.082,-3.000,-0.255,0,0,fn
k0,-0.251,"[-0.703, 0.201]",0.452,-0.933,0.355,90,0.750,49296308.732,0.082,0.000,-0.251,0,0,fp
k1,0.445,"[0.124, 0.766]",0.321,2.324,0.024,90,0.750,49296308.732,0.082,0.000,0.445,0,1,fp
k2,0.301,"[-0.24, 0.842]",0.541,0.933,0.355,90,0.750,49296308.732,0.082,0.000,0.301,0,0,fp
k3,0.392,"[0.009, 0.775]",0.383,1.719,0.092,90,0.750,49296308.732,0.082,0.000,0.392,0,1,fp
k4,-0.143,"[-0.485, 0.199]",0.342,-0.702,0.486,90,0.750,49296308.732,0.082,0.000,-0.143,0,0,fp
k5,-0.355,"[-0.839, 0.129]",0.484,-1.230,0.225,90,0.750,49296308.732,0.082,0.000,-0.355,0,0,fp
vot,0.172,,,,,90,0.750,49296308.732,0.082,0.167,0.005,0,0,fn
