stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,8.095,2.023,0.000,76,0,9,2334545019.039,1118430963.907
refined,23.232,2.023,0.000,76,0,9,2334545019.039,566535364.653
