stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.449,-4.260,-4.142,1.317,-1.562,-0.498,-0.530,0.133,-1.839,1023820160.095,0.340
norefined,2,-0.966,-4.328,-4.241,1.299,-1.581,-0.500,-0.507,0.112,-1.817,530461254.899,0.223
norefined,3,-0.706,-4.546,-4.131,1.155,-1.747,-0.480,-0.392,-0.063,-1.643,537038871.192,0.155
norefined,4,-1.189,-4.556,-4.027,1.130,-1.791,-0.464,-0.403,-0.096,-1.608,578907617.491,0.261
norefined,5,-0.705,-4.619,-4.116,1.123,-1.800,-0.451,-0.368,-0.116,-1.566,522976411.823,0.153
norefined,6,-1.191,-4.623,-4.014,1.103,-1.836,-0.434,-0.383,-0.142,-1.533,563909776.770,0.258
norefined,7,-0.706,-4.683,-4.104,1.098,-1.840,-0.421,-0.348,-0.160,-1.496,512470313.606,0.151
norefined,8,-1.192,-4.684,-4.006,1.083,-1.870,-0.403,-0.366,-0.181,-1.466,552488643.435,0.255
norefined,9,-0.707,-4.742,-4.096,1.080,-1.869,-0.391,-0.332,-0.197,-1.434,504257218.111,0.149
norefined,10,-1.194,-4.740,-3.999,1.067,-1.895,-0.373,-0.351,-0.215,-1.405,543411330.688,0.252
refined,11,-0.707,-4.742,-4.096,1.080,-1.869,-0.391,-0.332,-0.197,-1.434,504257218.111,0.149
refined,12,-0.841,-5.826,-2.374,-0.761,0.655,1.910,-0.387,-0.003,1.178,328212694.436,0.144
refined,13,-0.338,-2.454,-1.520,0.011,-0.287,0.440,0.063,0.142,0.446,239688146.603,0.138
refined,14,-0.345,-2.447,-1.257,-0.067,-0.112,0.421,0.057,0.131,0.501,213905503.297,0.141
refined,15,-0.342,-2.443,-1.278,-0.053,-0.120,0.423,0.052,0.122,0.492,213427451.025,0.140
refined,16,-0.343,-2.446,-1.279,-0.053,-0.120,0.422,0.053,0.124,0.493,213426129.604,0.140
refined,17,-0.343,-2.447,-1.279,-0.053,-0.120,0.422,0.053,0.123,0.493,213426109.170,0.140
refined,18,-0.343,-2.447,-1.279,-0.053,-0.120,0.422,0.053,0.123,0.493,213426107.794,0.140
refined,19,-0.343,-2.447,-1.279,-0.053,-0.120,0.422,0.053,0.123,0.493,213426107.670,0.140
refined,20,-0.343,-2.447,-1.279,-0.053,-0.120,0.422,0.053,0.123,0.493,213426107.659,0.140
