stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.449,-4.260,-4.142,1.317,-1.562,-0.498,-0.530,0.133,-1.839,577571409.246,0.340
norefined,2,-1.001,-4.389,-4.166,1.218,-1.621,-0.544,-0.438,0.043,-1.827,380218302.578,0.228
norefined,3,-1.260,-4.565,-3.926,1.020,-1.737,-0.642,-0.327,-0.095,-1.796,355086490.267,0.276
norefined,4,-0.796,-4.672,-3.959,0.944,-1.741,-0.679,-0.224,-0.159,-1.782,382707897.277,0.170
norefined,5,-1.280,-4.671,-3.846,0.907,-1.771,-0.690,-0.239,-0.177,-1.771,335676125.161,0.274
norefined,6,-0.805,-4.763,-3.901,0.852,-1.760,-0.716,-0.155,-0.225,-1.756,361192320.059,0.169
norefined,7,-1.291,-4.756,-3.792,0.821,-1.782,-0.723,-0.173,-0.237,-1.742,323294541.212,0.272
norefined,8,-0.813,-4.840,-3.858,0.777,-1.765,-0.742,-0.099,-0.277,-1.726,347592513.910,0.168
norefined,9,-1.300,-4.830,-3.754,0.751,-1.782,-0.746,-0.119,-0.285,-1.710,314441751.408,0.269
norefined,10,-0.820,-4.909,-3.826,0.715,-1.761,-0.761,-0.052,-0.320,-1.692,337954856.956,0.167
refined,11,-1.300,-4.830,-3.754,0.751,-1.782,-0.746,-0.119,-0.285,-1.710,314441751.408,0.269
refined,12,-0.731,-4.626,-1.917,-0.708,0.632,-0.397,0.286,-0.070,0.579,252559568.751,0.158
refined,13,-1.173,-6.428,-3.168,-0.546,0.691,-0.662,0.025,-0.402,0.095,166281415.882,0.183
refined,14,-1.153,-6.124,-3.285,-0.410,0.230,-0.561,-0.040,-0.340,-0.261,159996581.519,0.188
refined,15,-1.137,-6.034,-3.192,-0.470,0.252,-0.510,0.036,-0.220,-0.183,159752338.509,0.188
refined,16,-1.167,-6.180,-3.289,-0.423,0.243,-0.560,0.016,-0.280,-0.228,159697667.545,0.189
refined,17,-1.146,-6.079,-3.226,-0.455,0.237,-0.517,0.028,-0.244,-0.204,159683260.234,0.188
refined,18,-1.162,-6.159,-3.273,-0.434,0.245,-0.547,0.021,-0.269,-0.219,159675728.719,0.189
refined,19,-1.151,-6.104,-3.241,-0.448,0.238,-0.525,0.025,-0.252,-0.209,159672696.875,0.189
refined,20,-1.159,-6.143,-3.263,-0.438,0.243,-0.540,0.022,-0.264,-0.216,159671125.054,0.189
