stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.449,-4.260,-4.142,1.317,-1.562,-0.498,-0.530,0.133,-1.839,591411863.464,0.340
norefined,2,-1.010,-4.392,-4.139,1.202,-1.622,-0.539,-0.420,0.045,-1.870,478397053.655,0.230
norefined,3,-1.418,-4.469,-3.933,1.071,-1.715,-0.586,-0.416,-0.037,-1.889,492446794.948,0.317
norefined,4,-0.954,-4.573,-3.960,0.986,-1.731,-0.617,-0.317,-0.102,-1.917,431408845.856,0.209
norefined,5,-1.416,-4.593,-3.798,0.910,-1.778,-0.636,-0.340,-0.141,-1.926,457925542.676,0.308
norefined,6,-0.942,-4.679,-3.850,0.845,-1.772,-0.660,-0.255,-0.194,-1.947,409713829.579,0.201
norefined,7,-1.415,-4.680,-3.709,0.789,-1.803,-0.666,-0.284,-0.219,-1.942,440654042.500,0.302
norefined,8,-0.938,-4.756,-3.776,0.738,-1.787,-0.682,-0.206,-0.264,-1.958,398204577.742,0.197
norefined,9,-1.417,-4.746,-3.649,0.694,-1.810,-0.680,-0.239,-0.282,-1.943,430640023.993,0.299
norefined,10,-0.938,-4.816,-3.725,0.652,-1.788,-0.693,-0.166,-0.323,-1.955,391255936.996,0.195
refined,11,-0.938,-4.816,-3.725,0.652,-1.788,-0.693,-0.166,-0.323,-1.955,391255936.996,0.195
refined,12,-0.648,-2.965,-1.462,-0.858,0.181,-0.076,-0.119,-0.082,-0.062,369932605.069,0.219
refined,13,-1.024,-4.578,-2.602,-0.709,-0.246,-0.412,-0.264,-0.394,-0.774,315587625.315,0.224
refined,14,-0.753,-3.542,-2.159,-0.178,-0.360,-0.414,-0.131,-0.317,-0.689,305814926.589,0.213
refined,15,-0.895,-4.138,-2.537,-0.224,-0.443,-0.462,-0.190,-0.384,-0.905,303492456.174,0.216
refined,16,-0.827,-3.840,-2.332,-0.293,-0.391,-0.417,-0.151,-0.323,-0.742,303213371.563,0.215
refined,17,-0.869,-4.021,-2.456,-0.260,-0.419,-0.450,-0.177,-0.363,-0.833,303101449.488,0.216
refined,18,-0.843,-3.912,-2.381,-0.279,-0.401,-0.431,-0.161,-0.339,-0.777,303064115.198,0.216
refined,19,-0.859,-3.978,-2.426,-0.267,-0.412,-0.443,-0.171,-0.353,-0.811,303049531.053,0.216
refined,20,-0.849,-3.938,-2.398,-0.274,-0.406,-0.436,-0.165,-0.344,-0.790,303044360.031,0.216
