stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.938,"[-1.611, -0.265]",0.673,-2.781,0.007
norefined,c,-4.816,"[-8.439, -1.194]",3.622,-2.654,0.010
norefined,s,-3.725,"[-6.085, -1.365]",2.360,-3.151,0.002
norefined,k0,0.652,"[-0.849, 2.153]",1.501,0.867,0.389
norefined,k1,-1.788,"[-3.476, -0.1]",1.688,-2.114,0.038
norefined,k2,-0.693,"[-2.085, 0.7]",1.393,-0.992,0.325
norefined,k3,-0.166,"[-0.993, 0.662]",0.828,-0.400,0.690
norefined,k4,-0.323,"[-2.112, 1.467]",1.790,-0.360,0.720
norefined,k5,-1.955,"[-3.553, -0.357]",1.598,-2.441,0.017
refined,tt,-0.849,"[-1.334, -0.365]",0.484,-3.499,0.001
refined,c,-3.938,"[-6.128, -1.748]",2.190,-3.589,0.001
refined,s,-2.398,"[-3.717, -1.08]",1.318,-3.631,0.001
refined,k0,-0.274,"[-1.168, 0.62]",0.894,-0.613,0.542
refined,k1,-0.406,"[-1.343, 0.532]",0.938,-0.864,0.391
refined,k2,-0.436,"[-1.554, 0.683]",1.119,-0.777,0.440
refined,k3,-0.165,"[-0.697, 0.367]",0.532,-0.619,0.538
refined,k4,-0.344,"[-1.554, 0.866]",1.210,-0.568,0.572
refined,k5,-0.790,"[-1.703, 0.122]",0.913,-1.729,0.088
