stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.400,"[-2.25, -0.55]",0.850,-2.748,0.008
norefined,c,-7.877,"[-12.585, -3.169]",4.708,-2.791,0.007
norefined,s,-3.176,"[-4.997, -1.355]",1.821,-2.909,0.005
norefined,k0,-0.013,"[-0.854, 0.828]",0.841,-0.026,0.980
norefined,k1,-0.998,"[-1.885, -0.111]",0.887,-1.876,0.065
norefined,k2,0.645,"[-0.561, 1.851]",1.206,0.892,0.375
norefined,k3,-0.841,"[-1.622, -0.06]",0.781,-1.797,0.077
norefined,k4,1.094,"[0.215, 1.974]",0.879,2.076,0.042
norefined,k5,0.836,"[0.087, 1.585]",0.749,1.863,0.067
refined,tt,-0.822,"[-1.08, -0.563]",0.259,-5.295,0.000
refined,c,-5.459,"[-7.249, -3.669]",1.790,-5.086,0.000
refined,s,-2.368,"[-3.099, -1.636]",0.732,-5.398,0.000
refined,k0,-0.496,"[-0.948, -0.044]",0.452,-1.831,0.072
refined,k1,-0.019,"[-0.399, 0.36]",0.379,-0.085,0.933
refined,k2,0.145,"[-0.308, 0.597]",0.452,0.534,0.595
refined,k3,0.175,"[-0.206, 0.556]",0.381,0.766,0.446
refined,k4,0.101,"[-0.33, 0.533]",0.431,0.392,0.697
refined,k5,0.307,"[-0.039, 0.654]",0.347,1.478,0.144
