stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.455,-7.571,-1.347,1.590,-1.975,1.822,-1.167,1.782,1.327,2283468931.491,1584,0,0,0.192
norefined,2,-1.184,-7.679,-1.600,1.398,-2.004,1.652,-1.232,1.664,1.200,1598652942.003,1584,0,0,0.154
norefined,3,-0.944,-7.773,-1.884,1.202,-1.992,1.473,-1.246,1.542,1.067,1237724890.361,1584,0,0,0.121
norefined,4,-1.048,-7.839,-2.191,0.985,-1.879,1.275,-1.157,1.419,0.934,1009458264.564,1584,0,0,0.134
norefined,5,-0.871,-7.917,-2.464,0.804,-1.723,1.076,-1.027,1.329,0.804,849616237.194,1584,0,0,0.110
norefined,6,-1.143,-7.938,-2.683,0.612,-1.540,0.882,-0.919,1.255,0.750,748931316.482,1584,0,0,0.144
norefined,7,-0.800,-8.011,-2.857,0.489,-1.398,0.713,-0.794,1.174,0.647,706432310.866,1584,0,0,0.100
norefined,8,-1.276,-8.000,-2.879,0.419,-1.352,0.628,-0.760,1.092,0.622,672812501.936,1584,0,0,0.160
norefined,9,-0.882,-8.069,-3.007,0.325,-1.247,0.504,-0.638,0.989,0.509,617739842.183,1584,0,0,0.109
norefined,10,-1.353,-8.057,-3.007,0.266,-1.191,0.417,-0.572,0.894,0.490,608728360.258,1584,0,0,0.168
refined,11,-1.353,-8.057,-3.007,0.266,-1.191,0.417,-0.572,0.894,0.490,608728360.258,1584,0,0,0.168
refined,12,-0.584,-4.807,-1.628,0.041,0.574,-0.935,1.201,-0.824,-0.456,794605666.355,1584,0,0,0.121
refined,13,-0.836,-5.688,-2.399,0.205,-0.134,-0.650,0.343,-0.185,-0.024,401189745.929,1584,0,0,0.147
refined,14,-1.207,-8.325,-3.241,0.167,-0.203,-0.631,0.642,-0.260,-0.115,380734076.109,1584,0,0,0.145
refined,15,-1.390,-9.802,-3.647,0.178,-0.176,-0.589,0.806,-0.338,-0.148,377171150.853,1584,0,0,0.142
refined,16,-1.466,-10.423,-3.801,0.182,-0.151,-0.595,0.860,-0.354,-0.166,376641898.057,1584,0,0,0.141
refined,17,-1.502,-10.699,-3.873,0.181,-0.138,-0.599,0.885,-0.361,-0.179,376565365.096,1584,0,0,0.140
refined,18,-1.515,-10.800,-3.898,0.181,-0.134,-0.600,0.894,-0.363,-0.185,376553630.126,1584,0,0,0.140
refined,19,-1.521,-10.844,-3.909,0.180,-0.131,-0.601,0.898,-0.364,-0.187,376551765.629,1584,0,0,0.140
refined,20,-1.523,-10.860,-3.913,0.180,-0.131,-0.601,0.900,-0.364,-0.188,376551462.794,1584,0,0,0.140
