attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.153,"[-1.548, -0.758]",0.395,-5.832,0.000,99,0.150,73917293.555,0.087,-1.000,-0.153,0,0,fn
c,-6.744,"[-9.025, -4.462]",2.282,-5.900,0.000,99,0.150,73917293.555,0.087,-6.000,-0.744,0,0,fn
s,-3.596,"[-4.877, -2.314]",1.281,-5.601,0.000,99,0.150,73917293.555,0.087,-3.000,-0.596,0,0,fn
k0,-0.017,"[-0.537, 0.503]",0.520,-0.064,0.949,99,0.150,73917293.555,0.087,0.000,-0.017,0,0,fp
k1,-0.115,"[-0.585, 0.355]",0.470,-0.490,0.626,99,0.150,73917293.555,0.087,0.000,-0.115,0,0,fp
k2,0.201,"[-0.412, 0.814]",0.613,0.654,0.515,99,0.150,73917293.555,0.087,0.000,0.201,0,0,fp
k3,0.094,"[-0.535, 0.724]",0.630,0.299,0.766,99,0.150,73917293.555,0.087,0.000,0.094,0,0,fp
k4,-0.093,"[-0.642, 0.456]",0.549,-0.339,0.736,99,0.150,73917293.555,0.087,0.000,-0.093,0,0,fp
k5,-0.131,"[-0.753, 0.492]",0.623,-0.419,0.677,99,0.150,73917293.555,0.087,0.000,-0.131,0,0,fp
vot,0.171,,,,,99,0.150,73917293.555,0.087,0.167,0.004,0,0,fn
tt,-1.283,"[-1.855, -0.71]",0.573,-4.471,0.000,99,0.200,115717796.301,0.111,-1.000,-0.283,0,0,fn
c,-7.706,"[-11.222, -4.19]",3.516,-4.374,0.000,99,0.200,115717796.301,0.111,-6.000,-1.706,0,0,fn
s,-3.698,"[-5.351, -2.044]",1.653,-4.464,0.000,99,0.200,115717796.301,0.111,-3.000,-0.698,0,0,fn
k0,0.251,"[-0.526, 1.028]",0.777,0.645,0.521,99,0.200,115717796.301,0.111,0.000,0.251,0,0,fp
k1,-0.023,"[-0.672, 0.626]",0.649,-0.072,0.943,99,0.200,115717796.301,0.111,0.000,-0.023,0,0,fp
k2,-0.083,"[-0.908, 0.742]",0.825,-0.202,0.841,99,0.200,115717796.301,0.111,0.000,-0.083,0,0,fp
k3,0.190,"[-0.677, 1.058]",0.867,0.438,0.663,99,0.200,115717796.301,0.111,0.000,0.190,0,0,fp
k4,-0.181,"[-0.881, 0.519]",0.700,-0.516,0.607,99,0.200,115717796.301,0.111,0.000,-0.181,0,0,fp
k5,-0.633,"[-1.573, 0.307]",0.940,-1.344,0.184,99,0.200,115717796.301,0.111,0.000,-0.633,0,0,fp
vot,0.166,,,,,99,0.200,115717796.301,0.111,0.167,-0.000,0,0,fn
tt,-0.999,"[-1.322, -0.676]",0.323,-6.168,0.000,99,0.250,81830187.749,0.092,-1.000,0.001,0,0,fn
c,-6.080,"[-8.037, -4.122]",1.957,-6.200,0.000,99,0.250,81830187.749,0.092,-6.000,-0.080,0,0,fn
s,-2.788,"[-3.696, -1.881]",0.908,-6.132,0.000,99,0.250,81830187.749,0.092,-3.000,0.212,0,0,fn
k0,-0.423,"[-0.916, 0.07]",0.493,-1.712,0.092,99,0.250,81830187.749,0.092,0.000,-0.423,0,1,fp
k1,-0.204,"[-0.597, 0.189]",0.393,-1.037,0.304,99,0.250,81830187.749,0.092,0.000,-0.204,0,0,fp
k2,0.605,"[0.003, 1.208]",0.603,2.004,0.049,99,0.250,81830187.749,0.092,0.000,0.605,0,1,fp
k3,0.010,"[-0.523, 0.543]",0.533,0.038,0.970,99,0.250,81830187.749,0.092,0.000,0.010,0,0,fp
k4,0.084,"[-0.38, 0.549]",0.464,0.362,0.719,99,0.250,81830187.749,0.092,0.000,0.084,0,0,fp
k5,0.150,"[-0.414, 0.714]",0.564,0.530,0.598,99,0.250,81830187.749,0.092,0.000,0.150,0,0,fp
vot,0.164,,,,,99,0.250,81830187.749,0.092,0.167,-0.002,0,0,fn
