stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,125.664,2.023,0.000,0,9,3539028264.990,197929902.071,76
refined,220.231,2.023,0.000,0,9,3539028264.990,115717796.301,76
