stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.258,"[-1.945, -0.571]",0.687,-3.655,0.001
norefined,c,-6.257,"[-9.644, -2.87]",3.387,-3.688,0.000
norefined,s,-2.866,"[-4.291, -1.442]",1.424,-4.017,0.000
norefined,k0,0.323,"[-0.45, 1.096]",0.773,0.834,0.407
norefined,k1,-0.539,"[-1.332, 0.254]",0.793,-1.356,0.180
norefined,k2,-0.059,"[-0.982, 0.864]",0.923,-0.127,0.899
norefined,k3,1.539,"[0.263, 2.814]",1.275,2.408,0.019
norefined,k4,-0.977,"[-1.903, -0.051]",0.926,-2.106,0.039
norefined,k5,-0.420,"[-1.352, 0.512]",0.932,-0.899,0.372
refined,tt,-0.999,"[-1.322, -0.676]",0.323,-6.168,0.000
refined,c,-6.080,"[-8.037, -4.122]",1.957,-6.200,0.000
refined,s,-2.788,"[-3.696, -1.881]",0.908,-6.132,0.000
refined,k0,-0.423,"[-0.916, 0.07]",0.493,-1.712,0.092
refined,k1,-0.204,"[-0.597, 0.189]",0.393,-1.037,0.304
refined,k2,0.605,"[0.003, 1.208]",0.603,2.004,0.049
refined,k3,0.010,"[-0.523, 0.543]",0.533,0.038,0.970
refined,k4,0.084,"[-0.38, 0.549]",0.464,0.362,0.719
refined,k5,0.150,"[-0.414, 0.714]",0.564,0.530,0.598
