stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.405,"[-2.179, -0.631]",0.774,-3.624,0.001
norefined,c,-6.674,"[-10.303, -3.045]",3.629,-3.671,0.000
norefined,s,-3.332,"[-5.267, -1.397]",1.935,-3.436,0.001
norefined,k0,-0.659,"[-1.509, 0.19]",0.850,-1.549,0.126
norefined,k1,0.173,"[-1.062, 1.407]",1.234,0.279,0.781
norefined,k2,0.617,"[-0.335, 1.569]",0.952,1.294,0.200
norefined,k3,-0.673,"[-1.227, -0.119]",0.554,-2.425,0.018
norefined,k4,0.446,"[-0.332, 1.223]",0.777,1.144,0.257
norefined,k5,-0.555,"[-1.509, 0.399]",0.954,-1.162,0.249
refined,tt,-1.036,"[-1.419, -0.653]",0.383,-5.401,0.000
refined,c,-5.984,"[-8.083, -3.886]",2.099,-5.692,0.000
refined,s,-3.260,"[-4.429, -2.091]",1.169,-5.565,0.000
refined,k0,0.032,"[-0.509, 0.572]",0.541,0.117,0.907
refined,k1,0.513,"[-0.255, 1.282]",0.769,1.333,0.187
refined,k2,-0.529,"[-1.225, 0.166]",0.696,-1.519,0.134
refined,k3,-0.012,"[-0.378, 0.354]",0.366,-0.065,0.948
refined,k4,0.095,"[-0.399, 0.588]",0.493,0.383,0.703
refined,k5,-0.118,"[-0.656, 0.42]",0.538,-0.437,0.663
