stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.343,-7.510,-2.489,0.782,0.444,1.790,-0.556,-1.503,-0.124,2673915231.452,-0.046
norefined,2,-0.149,-7.510,-2.542,0.756,0.428,1.778,-0.523,-1.532,-0.167,1654318576.168,0.020
norefined,3,-0.639,-7.479,-2.564,0.765,0.457,1.815,-0.449,-1.514,-0.153,1143374588.178,0.085
norefined,4,-1.073,-7.416,-2.611,0.820,0.549,1.871,-0.273,-1.421,-0.118,1060888797.777,0.145
norefined,5,-0.658,-7.421,-2.758,0.881,0.678,1.919,-0.143,-1.293,-0.132,1058119107.212,0.089
norefined,6,-1.132,-7.376,-2.773,0.939,0.697,1.882,-0.028,-1.223,-0.128,1030282614.457,0.154
norefined,7,-0.653,-7.413,-2.879,0.976,0.750,1.853,-0.030,-1.174,-0.122,1035467569.057,0.088
norefined,8,-1.133,-7.371,-2.884,1.025,0.745,1.805,0.067,-1.115,-0.125,1012274500.536,0.154
norefined,9,-0.651,-7.411,-2.981,1.060,0.782,1.762,0.043,-1.080,-0.110,1018543532.237,0.088
norefined,10,-1.133,-7.369,-2.983,1.102,0.766,1.714,0.136,-1.027,-0.118,998528623.058,0.154
refined,11,-1.133,-7.369,-2.983,1.102,0.766,1.714,0.136,-1.027,-0.118,998528623.058,0.154
refined,12,0.025,-0.940,-1.602,0.021,-0.513,-0.753,0.430,1.620,0.082,1674048116.944,-0.026
refined,13,-0.154,-0.991,-0.382,0.314,0.379,0.316,0.041,-0.107,-0.095,713226348.856,0.155
refined,14,-0.137,-1.125,-0.725,0.286,0.315,0.077,0.151,0.231,-0.020,570445506.513,0.122
refined,15,-0.144,-1.190,-0.767,0.272,0.322,0.069,0.162,0.259,-0.001,568296014.413,0.121
refined,16,-0.145,-1.199,-0.773,0.269,0.321,0.070,0.163,0.263,-0.001,568244661.269,0.121
refined,17,-0.146,-1.200,-0.774,0.268,0.320,0.070,0.163,0.263,-0.002,568243142.068,0.121
refined,18,-0.146,-1.200,-0.774,0.268,0.320,0.070,0.163,0.264,-0.002,568243095.447,0.121
refined,19,-0.146,-1.200,-0.774,0.268,0.320,0.070,0.163,0.264,-0.002,568243094.008,0.121
refined,20,-0.146,-1.200,-0.774,0.268,0.320,0.070,0.163,0.264,-0.002,568243093.964,0.121
