stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.313,-6.592,-3.989,-0.167,-1.829,-0.339,-0.548,-0.759,-1.191,894959716.690,0.048
norefined,2,-0.803,-6.621,-3.903,-0.177,-1.799,-0.358,-0.550,-0.736,-1.193,447722452.364,0.121
norefined,3,-1.279,-6.626,-3.845,-0.094,-1.724,-0.353,-0.567,-0.685,-1.123,291680847.146,0.193
norefined,4,-1.129,-6.715,-3.900,0.180,-1.423,-0.318,-0.631,-0.616,-0.921,215678773.540,0.168
norefined,5,-1.553,-6.701,-3.902,0.310,-1.263,-0.265,-0.639,-0.556,-0.777,229152280.322,0.232
norefined,6,-1.095,-6.750,-4.007,0.393,-1.153,-0.238,-0.660,-0.565,-0.698,193081163.588,0.162
norefined,7,-1.587,-6.718,-3.956,0.392,-1.110,-0.226,-0.649,-0.531,-0.664,214873646.990,0.236
norefined,8,-1.116,-6.765,-4.064,0.449,-1.031,-0.199,-0.664,-0.558,-0.609,183076100.404,0.165
norefined,9,-1.608,-6.738,-3.994,0.432,-1.005,-0.195,-0.651,-0.527,-0.591,207600152.489,0.239
norefined,10,-1.131,-6.784,-4.101,0.474,-0.943,-0.171,-0.664,-0.562,-0.549,178457089.728,0.167
refined,11,-1.131,-6.784,-4.101,0.474,-0.943,-0.171,-0.664,-0.562,-0.549,178457089.728,0.167
refined,12,-0.798,-3.984,-1.713,-0.150,0.223,0.617,-0.327,0.166,0.023,312655985.328,0.200
refined,13,-1.072,-5.724,-2.847,-0.127,0.025,0.240,-0.323,-0.285,0.024,128908618.061,0.187
refined,14,-1.143,-6.217,-3.183,-0.036,-0.153,0.112,-0.338,-0.323,-0.082,122662584.738,0.184
refined,15,-1.069,-5.865,-3.010,-0.056,-0.146,0.138,-0.316,-0.285,-0.112,122553139.666,0.182
refined,16,-1.110,-6.080,-3.115,-0.046,-0.171,0.124,-0.338,-0.297,-0.095,122524300.425,0.183
refined,17,-1.085,-5.950,-3.050,-0.052,-0.157,0.132,-0.323,-0.287,-0.103,122516972.006,0.182
refined,18,-1.101,-6.033,-3.092,-0.048,-0.167,0.127,-0.333,-0.293,-0.098,122513253.550,0.183
refined,19,-1.091,-5.981,-3.066,-0.051,-0.161,0.130,-0.327,-0.289,-0.101,122511981.652,0.182
refined,20,-1.097,-6.014,-3.082,-0.049,-0.165,0.128,-0.330,-0.292,-0.099,122511420.547,0.182
