stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.879,-5.998,-1.677,1.086,-0.682,0.261,-1.935,0.748,-0.104,3230239837.905,-0.147
norefined,2,0.412,-6.039,-1.778,1.034,-0.679,0.216,-1.962,0.686,-0.205,2550872102.153,-0.068
norefined,3,-0.064,-6.038,-1.862,0.970,-0.670,0.168,-2.000,0.623,-0.277,977167543.643,0.011
norefined,4,-0.549,-6.024,-1.903,0.907,-0.659,0.137,-2.036,0.571,-0.336,319958728.257,0.091
norefined,5,-1.031,-5.992,-1.966,0.861,-0.602,0.155,-2.004,0.504,-0.375,170968953.090,0.172
norefined,6,-1.469,-5.934,-2.066,0.863,-0.469,0.234,-1.877,0.433,-0.397,163415839.731,0.247
norefined,7,-1.021,-6.009,-2.228,0.883,-0.453,0.289,-1.774,0.382,-0.422,135782983.036,0.170
norefined,8,-1.465,-5.955,-2.286,0.884,-0.307,0.359,-1.655,0.304,-0.433,135092518.534,0.246
norefined,9,-1.005,-6.036,-2.412,0.906,-0.276,0.409,-1.559,0.255,-0.453,108909375.578,0.166
norefined,10,-1.453,-5.980,-2.451,0.912,-0.125,0.469,-1.449,0.181,-0.450,112244598.788,0.243
refined,11,-1.005,-6.036,-2.412,0.906,-0.276,0.409,-1.559,0.255,-0.453,108909375.578,0.166
refined,12,-1.694,-9.585,-4.370,1.105,0.868,1.070,-1.797,0.021,0.029,45204835.611,0.177
refined,13,-2.026,-11.368,-5.346,1.748,1.128,1.133,-1.881,-0.085,0.703,40218191.163,0.178
refined,14,-2.012,-11.229,-5.253,1.766,0.934,0.905,-1.525,-0.113,0.675,39667993.971,0.179
refined,15,-2.059,-11.486,-5.376,1.853,0.887,0.874,-1.426,-0.130,0.735,39540957.926,0.179
refined,16,-2.077,-11.563,-5.410,1.897,0.845,0.816,-1.347,-0.145,0.761,39504008.562,0.180
refined,17,-2.112,-11.758,-5.501,1.934,0.840,0.810,-1.330,-0.146,0.790,39492505.384,0.180
refined,18,-2.119,-11.792,-5.515,1.955,0.825,0.789,-1.305,-0.154,0.801,39488697.953,0.180
refined,19,-2.135,-11.883,-5.558,1.968,0.826,0.789,-1.303,-0.152,0.812,39487402.063,0.180
refined,20,-2.136,-11.885,-5.558,1.976,0.819,0.780,-1.293,-0.156,0.815,39486953.315,0.180
