stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,66.875,1.765,0.000,57,0,9,2380583545.806,175830078.436
refined,172.915,1.765,0.000,57,0,9,2380583545.806,71228907.906
