stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.885,-4.251,-1.912,0.742,1.333,-0.951,1.835,1.626,-1.438,2223311607.363,0.444
norefined,2,-1.466,-4.426,-2.017,0.674,1.221,-1.002,1.807,1.543,-1.511,1825556884.555,0.331
norefined,3,-1.044,-4.573,-2.060,0.595,1.142,-1.057,1.723,1.417,-1.608,1553076059.872,0.228
norefined,4,-0.613,-4.680,-2.142,0.533,1.065,-0.976,1.609,1.290,-1.627,1432049225.758,0.131
norefined,5,-1.013,-4.669,-2.203,0.497,1.060,-0.872,1.426,1.091,-1.659,1424310596.135,0.217
norefined,6,-0.544,-4.746,-2.285,0.471,0.996,-0.794,1.382,1.032,-1.633,1337745068.203,0.115
norefined,7,-1.021,-4.705,-2.297,0.479,1.033,-0.727,1.298,0.948,-1.633,1386608495.279,0.217
norefined,8,-0.542,-4.776,-2.366,0.466,0.979,-0.659,1.279,0.914,-1.593,1274321389.356,0.114
norefined,9,-1.024,-4.732,-2.367,0.484,1.022,-0.592,1.208,0.848,-1.583,1359096736.433,0.216
norefined,10,-0.542,-4.802,-2.426,0.479,0.975,-0.529,1.200,0.828,-1.536,1224610412.834,0.113
refined,11,-0.542,-4.802,-2.426,0.479,0.975,-0.529,1.200,0.828,-1.536,1224610412.834,0.113
refined,12,0.079,1.812,0.972,-0.303,-0.790,0.984,-1.026,-0.478,1.138,6725154359.064,0.044
refined,13,-0.412,-5.280,-2.755,0.755,1.963,-1.787,2.735,1.312,-2.582,2139720468.892,0.078
refined,14,0.374,7.761,4.505,-0.825,-4.139,4.024,-5.456,-2.008,5.416,9083104391.852,0.048
refined,15,-1.587,-34.408,-19.974,6.129,19.224,-16.977,24.830,7.336,-21.627,3773040020.118,0.046
refined,16,10.053,302.616,181.779,-61.737,-171.906,166.933,-235.687,-51.132,204.158,10128230620.488,0.033
refined,17,-68.329,-2312.721,-1359.029,614.250,1353.609,-1225.980,1721.644,388.784,-1615.995,4239090200.711,0.030
refined,18,-126.215,-2315.426,-1358.712,595.930,1366.764,-1228.500,1704.981,378.190,-1624.233,3612956277.032,0.055
refined,19,-671.402,-2355.654,-1345.644,583.089,1316.701,-1295.363,1600.483,339.452,-1649.847,1933629391.583,0.285
refined,20,-671.523,-2355.522,-1345.644,583.213,1316.961,-1295.172,1600.772,339.404,-1649.614,1933230975.710,0.285
