stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.885,-4.251,-1.912,0.742,1.333,-0.951,1.835,1.626,-1.438,3348386233.030,0.444
norefined,2,-1.609,-4.489,-1.916,0.601,1.139,-1.051,1.732,1.447,-1.520,1975996546.241,0.358
norefined,3,-1.302,-4.690,-1.947,0.450,0.965,-1.157,1.616,1.281,-1.615,1268641480.229,0.278
norefined,4,-1.064,-4.854,-2.012,0.279,0.783,-1.222,1.429,1.051,-1.704,883878930.038,0.219
norefined,5,-0.859,-4.981,-2.126,0.159,0.619,-1.256,1.181,0.780,-1.744,716630279.042,0.172
norefined,6,-1.279,-4.975,-2.146,0.131,0.621,-1.228,0.983,0.600,-1.738,754891648.983,0.257
norefined,7,-0.818,-5.096,-2.205,0.124,0.519,-1.207,0.930,0.534,-1.703,642580151.354,0.160
norefined,8,-1.280,-5.064,-2.196,0.117,0.551,-1.171,0.794,0.415,-1.689,697109949.316,0.253
norefined,9,-0.810,-5.175,-2.253,0.121,0.458,-1.142,0.767,0.375,-1.650,601801251.228,0.157
norefined,10,-1.286,-5.133,-2.237,0.126,0.497,-1.110,0.661,0.286,-1.630,661741927.854,0.250
refined,11,-0.810,-5.175,-2.253,0.121,0.458,-1.142,0.767,0.375,-1.650,601801251.228,0.157
refined,12,-1.871,-9.935,-4.765,0.824,0.062,-0.575,0.495,-0.340,-0.621,379954201.861,0.188
refined,13,-1.004,-4.879,-2.142,0.267,-0.422,-0.175,-0.191,-0.084,-0.040,376487626.379,0.206
refined,14,-1.456,-7.211,-3.291,0.352,-0.553,-0.307,-0.075,-0.382,0.032,358641406.219,0.202
refined,15,-1.344,-6.755,-3.080,0.477,-0.402,-0.344,-0.027,-0.218,-0.144,357187574.949,0.199
refined,16,-1.451,-7.292,-3.328,0.485,-0.437,-0.353,-0.006,-0.297,-0.115,356944185.634,0.199
refined,17,-1.391,-6.986,-3.183,0.482,-0.415,-0.342,-0.025,-0.247,-0.131,356890148.867,0.199
refined,18,-1.431,-7.190,-3.280,0.487,-0.428,-0.350,-0.013,-0.278,-0.124,356861208.118,0.199
refined,19,-1.406,-7.064,-3.220,0.484,-0.420,-0.345,-0.021,-0.258,-0.129,356851636.971,0.199
refined,20,-1.422,-7.145,-3.258,0.486,-0.425,-0.348,-0.016,-0.271,-0.126,356847264.479,0.199
