stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.822,"[-1.358, -0.287]",0.535,-2.561,0.013
norefined,c,-6.250,"[-10.467, -2.034]",4.216,-2.472,0.016
norefined,s,-3.884,"[-6.35, -1.418]",2.466,-2.627,0.011
norefined,k0,-0.800,"[-1.778, 0.178]",0.978,-1.364,0.177
norefined,k1,-0.341,"[-1.607, 0.924]",1.266,-0.450,0.654
norefined,k2,0.809,"[-0.483, 2.102]",1.292,1.045,0.300
norefined,k3,-0.601,"[-1.743, 0.54]",1.141,-0.879,0.383
norefined,k4,0.400,"[-0.502, 1.303]",0.903,0.740,0.462
norefined,k5,-0.766,"[-2.007, 0.475]",1.241,-1.030,0.307
refined,tt,-0.994,"[-1.448, -0.539]",0.455,-3.646,0.001
refined,c,-5.654,"[-8.213, -3.095]",2.559,-3.685,0.000
refined,s,-3.132,"[-4.532, -1.732]",1.400,-3.732,0.000
refined,k0,0.279,"[-0.302, 0.86]",0.581,0.800,0.426
refined,k1,0.083,"[-0.888, 1.054]",0.971,0.143,0.887
refined,k2,-0.214,"[-0.827, 0.4]",0.613,-0.581,0.563
refined,k3,-0.101,"[-1.019, 0.816]",0.917,-0.184,0.854
refined,k4,-0.190,"[-0.807, 0.426]",0.617,-0.515,0.608
refined,k5,-0.452,"[-1.298, 0.395]",0.847,-0.890,0.377
