stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.173,"[-2.069, -0.278]",0.896,-2.185,0.032
norefined,c,-7.076,"[-11.778, -2.373]",4.703,-2.509,0.015
norefined,s,-3.868,"[-6.529, -1.207]",2.661,-2.424,0.018
norefined,k0,-0.384,"[-1.309, 0.541]",0.925,-0.693,0.491
norefined,k1,0.563,"[-0.683, 1.81]",1.247,0.754,0.454
norefined,k2,-0.511,"[-1.749, 0.727]",1.238,-0.688,0.494
norefined,k3,0.271,"[-0.471, 1.013]",0.742,0.609,0.545
norefined,k4,-0.953,"[-2.539, 0.633]",1.586,-1.002,0.320
norefined,k5,-0.038,"[-1.059, 0.982]",1.020,-0.063,0.950
refined,tt,-1.236,"[-2.104, -0.368]",0.868,-2.376,0.020
refined,c,-7.985,"[-13.521, -2.45]",5.535,-2.406,0.019
refined,s,-4.067,"[-6.998, -1.137]",2.930,-2.315,0.024
refined,k0,-0.666,"[-1.562, 0.231]",0.896,-1.239,0.220
refined,k1,1.503,"[-0.153, 3.159]",1.656,1.514,0.135
refined,k2,0.053,"[-1.018, 1.124]",1.071,0.082,0.935
refined,k3,0.738,"[-0.159, 1.634]",0.896,1.372,0.174
refined,k4,-0.483,"[-1.814, 0.849]",1.332,-0.604,0.548
refined,k5,-0.633,"[-1.656, 0.39]",1.023,-1.032,0.306
