stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.732,"[-1.126, -0.338]",0.394,-3.116,0.003
norefined,c,-6.314,"[-9.337, -3.291]",3.023,-3.503,0.001
norefined,s,-2.966,"[-4.582, -1.351]",1.616,-3.079,0.003
norefined,k0,1.172,"[0.114, 2.231]",1.059,1.857,0.069
norefined,k1,1.448,"[0.363, 2.532]",1.085,2.238,0.030
norefined,k2,-0.409,"[-1.118, 0.3]",0.709,-0.968,0.338
norefined,k3,0.178,"[-0.276, 0.632]",0.454,0.657,0.514
norefined,k4,-1.478,"[-2.464, -0.491]",0.986,-2.513,0.015
norefined,k5,-1.201,"[-2.178, -0.225]",0.976,-2.064,0.044
refined,tt,-1.326,"[-1.861, -0.79]",0.535,-4.153,0.000
refined,c,-7.742,"[-10.783, -4.7]",3.041,-4.269,0.000
refined,s,-3.896,"[-5.564, -2.228]",1.668,-3.918,0.000
refined,k0,-0.077,"[-0.705, 0.551]",0.628,-0.206,0.838
refined,k1,0.107,"[-0.498, 0.712]",0.605,0.296,0.769
refined,k2,0.088,"[-0.437, 0.613]",0.525,0.282,0.779
refined,k3,0.293,"[-0.105, 0.691]",0.398,1.234,0.223
refined,k4,0.245,"[-0.442, 0.932]",0.687,0.598,0.553
refined,k5,-0.156,"[-0.776, 0.464]",0.620,-0.423,0.674
