stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,58.318,1.857,0.000,0,9,1706128428.030,89332767.321,38
refined,171.059,1.857,0.000,0,9,1706128428.030,31544032.081,38
