stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,27.083,1.727,0.000,0,9,3229308592.787,696279517.952,76
refined,44.274,1.727,0.000,0,9,3229308592.787,464834214.514,76
