stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.010,"[-2.48, 0.46]",1.470,-1.146,0.256
norefined,c,-7.191,"[-16.922, 2.54]",9.731,-1.233,0.222
norefined,s,-2.555,"[-5.955, 0.844]",3.399,-1.254,0.214
norefined,k0,0.005,"[-1.725, 1.735]",1.730,0.005,0.996
norefined,k1,-0.707,"[-2.654, 1.24]",1.947,-0.606,0.547
norefined,k2,-0.999,"[-2.722, 0.724]",1.723,-0.967,0.337
norefined,k3,-0.702,"[-2.081, 0.678]",1.379,-0.849,0.399
norefined,k4,-0.281,"[-2.02, 1.459]",1.740,-0.269,0.789
norefined,k5,0.214,"[-1.899, 2.328]",2.113,0.169,0.866
refined,tt,-1.705,"[-3.69, 0.28]",1.985,-1.432,0.157
refined,c,-10.810,"[-23.513, 1.893]",12.703,-1.419,0.160
refined,s,-4.671,"[-9.588, 0.246]",4.917,-1.585,0.118
refined,k0,-1.954,"[-5.014, 1.106]",3.060,-1.065,0.291
refined,k1,2.680,"[-0.77, 6.129]",3.449,1.296,0.199
refined,k2,-0.374,"[-1.879, 1.131]",1.505,-0.415,0.680
refined,k3,-0.012,"[-1.472, 1.447]",1.459,-0.014,0.989
refined,k4,0.521,"[-1.353, 2.395]",1.874,0.464,0.644
refined,k5,2.826,"[-1.185, 6.837]",4.011,1.175,0.244
