stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.391,-7.365,-1.137,-0.355,-1.249,-0.778,-1.254,-0.346,0.082,2479023364.411,1584,0,0,-0.053
norefined,2,-0.096,-7.367,-1.179,-0.394,-1.256,-0.805,-1.281,-0.417,0.030,1730845765.930,1584,0,0,0.013
norefined,3,-0.580,-7.352,-1.270,-0.365,-1.183,-0.805,-1.262,-0.433,-0.003,1303684453.382,1584,0,0,0.079
norefined,4,-0.921,-7.297,-1.579,-0.297,-1.083,-0.874,-1.138,-0.423,0.005,1248873910.991,1584,0,0,0.126
norefined,5,-0.484,-7.316,-1.799,-0.287,-1.061,-0.918,-1.061,-0.398,0.023,1189190221.679,1584,0,0,0.066
norefined,6,-0.927,-7.262,-1.962,-0.195,-0.980,-0.969,-0.988,-0.380,0.055,1106688605.499,1584,0,0,0.128
norefined,7,-0.502,-7.275,-2.193,-0.172,-0.923,-0.983,-0.890,-0.336,0.077,1082549670.338,1584,0,0,0.069
norefined,8,-0.960,-7.220,-2.315,-0.080,-0.847,-1.021,-0.827,-0.327,0.128,1024178078.690,1584,0,0,0.133
norefined,9,-0.525,-7.240,-2.502,-0.040,-0.758,-0.987,-0.733,-0.261,0.156,1022020607.936,1584,0,0,0.072
norefined,10,-1.010,-7.191,-2.555,0.005,-0.707,-0.999,-0.702,-0.281,0.214,982105915.594,1584,0,0,0.140
refined,11,-1.010,-7.191,-2.555,0.005,-0.707,-0.999,-0.702,-0.281,0.214,982105915.594,1584,0,0,0.140
refined,12,-1.705,-10.810,-4.671,-1.954,2.680,-0.374,-0.012,0.521,2.826,889661552.995,1584,0,0,0.158
refined,13,1.726,10.783,4.073,2.419,-2.834,0.034,0.219,-0.601,-3.757,14670416270.284,1584,0,0,0.160
refined,14,-5.647,-37.896,-14.879,-6.650,11.153,2.626,1.395,3.713,15.339,1355725185.801,1584,0,0,0.149
refined,15,-2.246,-20.060,-5.187,-4.410,2.495,-3.787,-0.669,-0.104,6.467,998299883.020,1584,0,0,0.112
refined,16,5.810,59.525,10.753,16.450,-10.981,8.799,3.969,1.917,-19.431,13854129426.950,1584,0,0,0.098
refined,17,-65.614,-621.589,-127.540,-140.519,109.563,-99.232,-26.445,-24.039,197.237,1147017759.567,1584,0,0,0.106
refined,18,150.442,571.615,45.393,-1094.329,687.101,-38.548,-195.882,-1539.343,614.468,12394456974.628,1584,0,0,0.263
refined,19,145.988,556.877,41.749,-1085.806,693.716,-49.249,-203.448,-1547.511,613.712,12284097470.652,1584,0,0,0.262
refined,20,121.709,542.380,63.636,-1073.706,719.843,-34.386,-243.587,-1554.639,592.691,11749603912.121,1584,0,0,0.224
