stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.274,"[-3.41, 0.863]",2.136,-0.994,0.324
norefined,c,-7.083,"[-19.872, 5.707]",12.789,-0.924,0.359
norefined,s,-2.150,"[-6.133, 1.832]",3.983,-0.901,0.371
norefined,k0,-0.300,"[-3.223, 2.623]",2.923,-0.171,0.865
norefined,k1,-1.002,"[-4.205, 2.201]",3.203,-0.522,0.604
norefined,k2,-1.085,"[-4.305, 2.135]",3.220,-0.562,0.576
norefined,k3,-1.152,"[-4.088, 1.784]",2.936,-0.655,0.515
norefined,k4,-0.761,"[-3.811, 2.289]",3.050,-0.416,0.679
norefined,k5,-0.312,"[-4.516, 3.893]",4.204,-0.124,0.902
refined,tt,-0.565,"[-1.095, -0.036]",0.530,-1.780,0.080
refined,c,-2.551,"[-5.096, -0.005]",2.546,-1.671,0.099
refined,s,-1.931,"[-3.679, -0.182]",1.748,-1.842,0.070
refined,k0,0.135,"[-1.125, 1.395]",1.260,0.179,0.858
refined,k1,0.226,"[-1.15, 1.601]",1.376,0.273,0.785
refined,k2,0.225,"[-0.871, 1.322]",1.097,0.343,0.733
refined,k3,-0.756,"[-2.061, 0.548]",1.305,-0.967,0.337
refined,k4,-0.507,"[-1.656, 0.642]",1.149,-0.736,0.464
refined,k5,-1.093,"[-2.637, 0.451]",1.544,-1.181,0.242
