stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,11.633,1.727,0.000,0,9,4707607209.327,1837016971.219,76
refined,15.968,1.727,0.000,0,9,4707607209.327,1496857944.705,76
