stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,45.448,1.727,0.000,0,9,3452322796.396,485908063.002,76
refined,64.858,1.727,0.000,0,9,3452322796.396,355459656.505,76
