stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,31.784,1.727,0.000,0,9,3135580552.137,595046252.577,76
refined,49.127,1.727,0.000,0,9,3135580552.137,412621300.468,76
