stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,52.990,2.023,0.000,0,9,3374768270.682,415714571.692,76
refined,190.972,2.023,0.000,0,9,3374768270.682,126619008.468,76
