stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.260,"[-2.208, -0.312]",0.948,-2.652,0.010
norefined,c,-6.617,"[-13.284, 0.051]",6.668,-1.981,0.052
norefined,s,-3.898,"[-6.782, -1.014]",2.884,-2.698,0.009
norefined,k0,0.459,"[-0.691, 1.609]",1.150,0.797,0.428
norefined,k1,0.247,"[-0.913, 1.406]",1.159,0.425,0.672
norefined,k2,-1.109,"[-2.959, 0.741]",1.850,-1.197,0.236
norefined,k3,-0.898,"[-2.081, 0.284]",1.182,-1.517,0.134
norefined,k4,0.362,"[-1.061, 1.786]",1.424,0.508,0.613
norefined,k5,-2.009,"[-4.084, 0.066]",2.075,-1.933,0.057
refined,tt,-1.072,"[-1.656, -0.489]",0.583,-3.670,0.000
refined,c,-5.864,"[-9.694, -2.033]",3.830,-3.056,0.003
refined,s,-2.324,"[-3.71, -0.937]",1.386,-3.345,0.001
refined,k0,-0.293,"[-1.048, 0.462]",0.755,-0.775,0.441
refined,k1,0.152,"[-0.524, 0.828]",0.676,0.449,0.655
refined,k2,-0.261,"[-1.253, 0.732]",0.992,-0.524,0.602
refined,k3,-0.034,"[-0.645, 0.577]",0.611,-0.110,0.912
refined,k4,0.062,"[-0.829, 0.953]",0.891,0.139,0.890
refined,k5,-0.375,"[-1.217, 0.468]",0.842,-0.888,0.378
