attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.348,"[-3.633, 0.937]",2.285,-1.177,0.243,28,0.800,1391963768.387,0.297,-1.000,-0.348,1,0,fn
c,-6.319,"[-17.885, 5.246]",11.565,-1.091,0.279,28,0.800,1391963768.387,0.297,-6.000,-0.319,1,0,fn
s,-4.601,"[-11.77, 2.568]",7.169,-1.281,0.205,28,0.800,1391963768.387,0.297,-3.000,-1.601,1,0,fn
k0,1.410,"[-1.879, 4.698]",3.289,0.856,0.395,28,0.800,1391963768.387,0.297,0.000,1.410,0,0,fp
k1,0.387,"[-1.558, 2.333]",1.946,0.397,0.692,28,0.800,1391963768.387,0.297,0.000,0.387,0,0,fp
k2,-0.555,"[-2.874, 1.764]",2.319,-0.478,0.634,28,0.800,1391963768.387,0.297,0.000,-0.555,0,0,fp
k3,-0.809,"[-3.006, 1.388]",2.197,-0.735,0.465,28,0.800,1391963768.387,0.297,0.000,-0.809,0,0,fp
k4,1.533,"[-1.423, 4.489]",2.956,1.035,0.304,28,0.800,1391963768.387,0.297,0.000,1.533,0,0,fp
k5,-1.285,"[-4.193, 1.623]",2.908,-0.882,0.381,28,0.800,1391963768.387,0.297,0.000,-1.285,0,0,fp
vot,0.213,,,,,28,0.800,1391963768.387,0.297,0.167,0.047,0,0,fn
tt,-0.273,"[-0.343, -0.204]",0.070,-7.841,0.000,28,0.900,187455570.791,0.124,-1.000,0.727,0,0,fn
c,-1.830,"[-2.348, -1.312]",0.518,-7.053,0.000,28,0.900,187455570.791,0.124,-6.000,4.170,0,0,fn
s,-0.888,"[-1.109, -0.667]",0.221,-8.021,0.000,28,0.900,187455570.791,0.124,-3.000,2.112,0,0,fn
k0,0.369,"[0.142, 0.597]",0.227,3.245,0.002,28,0.900,187455570.791,0.124,0.000,0.369,0,1,fp
k1,0.236,"[0.002, 0.47]",0.234,2.010,0.048,28,0.900,187455570.791,0.124,0.000,0.236,0,1,fp
k2,0.010,"[-0.24, 0.261]",0.250,0.083,0.934,28,0.900,187455570.791,0.124,0.000,0.010,0,0,fp
k3,0.129,"[-0.12, 0.378]",0.249,1.037,0.304,28,0.900,187455570.791,0.124,0.000,0.129,0,0,fp
k4,0.126,"[-0.112, 0.365]",0.239,1.055,0.295,28,0.900,187455570.791,0.124,0.000,0.126,0,0,fp
k5,-0.017,"[-0.269, 0.235]",0.252,-0.136,0.892,28,0.900,187455570.791,0.124,0.000,-0.017,0,0,fp
vot,0.149,,,,,28,0.900,187455570.791,0.124,0.167,-0.017,0,0,fn
tt,-0.966,"[-1.281, -0.652]",0.314,-6.137,0.000,28,1.100,126619008.470,0.123,-1.000,0.034,0,0,fn
c,-5.684,"[-7.782, -3.586]",2.098,-5.408,0.000,28,1.100,126619008.470,0.123,-6.000,0.316,0,0,fn
s,-2.843,"[-3.806, -1.881]",0.963,-5.895,0.000,28,1.100,126619008.470,0.123,-3.000,0.157,0,0,fn
k0,-0.368,"[-0.801, 0.064]",0.433,-1.699,0.094,28,1.100,126619008.470,0.123,0.000,-0.368,0,1,fp
k1,-0.234,"[-0.652, 0.184]",0.418,-1.119,0.267,28,1.100,126619008.470,0.123,0.000,-0.234,0,0,fp
k2,-0.342,"[-0.972, 0.287]",0.630,-1.085,0.282,28,1.100,126619008.470,0.123,0.000,-0.342,0,0,fp
k3,0.069,"[-0.304, 0.441]",0.372,0.368,0.714,28,1.100,126619008.470,0.123,0.000,0.069,0,0,fp
k4,0.311,"[-0.244, 0.866]",0.555,1.119,0.267,28,1.100,126619008.470,0.123,0.000,0.311,0,0,fp
k5,-0.231,"[-0.756, 0.293]",0.524,-0.881,0.382,28,1.100,126619008.470,0.123,0.000,-0.231,0,0,fp
vot,0.170,,,,,28,1.100,126619008.470,0.123,0.167,0.003,0,0,fn
tt,-1.072,"[-1.656, -0.489]",0.583,-3.670,0.000,28,1.200,338370060.896,0.221,-1.000,-0.072,0,0,fn
c,-5.864,"[-9.694, -2.033]",3.830,-3.056,0.003,28,1.200,338370060.896,0.221,-6.000,0.136,0,0,fn
s,-2.324,"[-3.71, -0.937]",1.386,-3.345,0.001,28,1.200,338370060.896,0.221,-3.000,0.676,0,0,fn
k0,-0.293,"[-1.048, 0.462]",0.755,-0.775,0.441,28,1.200,338370060.896,0.221,0.000,-0.293,0,0,fp
k1,0.152,"[-0.524, 0.828]",0.676,0.449,0.655,28,1.200,338370060.896,0.221,0.000,0.152,0,0,fp
k2,-0.261,"[-1.253, 0.732]",0.992,-0.524,0.602,28,1.200,338370060.896,0.221,0.000,-0.261,0,0,fp
k3,-0.034,"[-0.645, 0.577]",0.611,-0.110,0.912,28,1.200,338370060.896,0.221,0.000,-0.034,0,0,fp
k4,0.062,"[-0.829, 0.953]",0.891,0.139,0.890,28,1.200,338370060.896,0.221,0.000,0.062,0,0,fp
k5,-0.375,"[-1.217, 0.468]",0.842,-0.888,0.378,28,1.200,338370060.896,0.221,0.000,-0.375,0,0,fp
vot,0.183,,,,,28,1.200,338370060.896,0.221,0.167,0.016,0,0,fn
