stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.467,"[-2.433, -0.5]",0.966,-2.546,0.014
norefined,c,-6.652,"[-10.626, -2.678]",3.974,-2.807,0.007
norefined,s,-4.134,"[-6.393, -1.876]",2.258,-3.070,0.004
norefined,k0,0.509,"[-0.65, 1.668]",1.159,0.737,0.465
norefined,k1,-0.490,"[-1.73, 0.75]",1.240,-0.663,0.510
norefined,k2,-0.099,"[-0.99, 0.792]",0.891,-0.187,0.853
norefined,k3,-1.146,"[-2.09, -0.203]",0.944,-2.037,0.047
norefined,k4,0.036,"[-0.553, 0.626]",0.590,0.103,0.918
norefined,k5,-0.403,"[-1.754, 0.949]",1.352,-0.499,0.620
refined,tt,-1.231,"[-1.883, -0.58]",0.652,-3.169,0.003
refined,c,-6.935,"[-10.094, -3.777]",3.159,-3.683,0.001
refined,s,-3.585,"[-5.199, -1.972]",1.614,-3.726,0.001
refined,k0,0.157,"[-0.682, 0.997]",0.840,0.315,0.754
refined,k1,-0.654,"[-1.695, 0.387]",1.041,-1.054,0.297
refined,k2,-0.057,"[-0.727, 0.613]",0.670,-0.143,0.887
refined,k3,-0.121,"[-0.716, 0.473]",0.595,-0.342,0.734
refined,k4,0.003,"[-0.481, 0.487]",0.484,0.010,0.992
refined,k5,-0.118,"[-1.172, 0.936]",1.054,-0.188,0.852
