stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,14.819,2.347,0.000,0,9,795993546.351,55519700.334,19
refined,46.028,2.347,0.000,0,9,795993546.351,18762474.943,19
