stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.098,-6.148,-4.232,0.870,0.229,-0.118,-1.875,0.675,-1.119,144167789.246,1584,0,0,0.179
norefined,2,-1.450,-6.173,-4.253,0.703,0.128,-0.119,-1.719,0.454,-1.001,118964518.721,1584,0,0,0.235
norefined,3,-1.053,-6.256,-4.357,0.587,0.042,-0.110,-1.591,0.261,-0.978,109039209.598,1584,0,0,0.168
norefined,4,-1.498,-6.266,-4.312,0.492,-0.032,-0.117,-1.465,0.176,-0.866,97559014.777,1584,0,0,0.239
norefined,5,-1.035,-6.359,-4.368,0.429,-0.113,-0.110,-1.397,0.083,-0.866,95160201.615,1584,0,0,0.163
norefined,6,-1.498,-6.366,-4.301,0.372,-0.167,-0.117,-1.288,0.049,-0.757,85552859.466,1584,0,0,0.235
norefined,7,-1.026,-6.464,-4.332,0.321,-0.250,-0.111,-1.233,-0.012,-0.762,86048903.942,1584,0,0,0.159
norefined,8,-1.497,-6.464,-4.261,0.293,-0.283,-0.116,-1.138,-0.016,-0.656,77421532.469,1584,0,0,0.232
norefined,9,-1.021,-6.564,-4.279,0.249,-0.366,-0.107,-1.091,-0.061,-0.664,79300811.419,1584,0,0,0.156
norefined,10,-1.498,-6.555,-4.209,0.241,-0.380,-0.110,-1.008,-0.044,-0.560,71387645.082,1584,0,0,0.228
refined,11,-1.498,-6.555,-4.209,0.241,-0.380,-0.110,-1.008,-0.044,-0.560,71387645.082,1584,0,0,0.228
refined,12,-1.164,-7.581,-3.193,-0.430,-0.237,0.254,0.732,0.076,0.282,49478378.347,1584,0,0,0.154
refined,13,-1.046,-6.777,-3.306,-0.371,-0.037,-0.199,0.143,-0.007,0.864,32421565.107,1584,0,0,0.154
refined,14,-1.327,-8.596,-4.065,-0.503,0.121,-0.357,0.353,0.029,1.024,31798888.214,1584,0,0,0.154
refined,15,-1.208,-7.881,-3.775,-0.432,0.032,-0.335,0.255,-0.004,1.004,31743048.553,1584,0,0,0.153
refined,16,-1.287,-8.358,-3.977,-0.473,0.078,-0.369,0.312,0.004,1.039,31719483.488,1584,0,0,0.154
refined,17,-1.244,-8.094,-3.866,-0.448,0.050,-0.352,0.278,-0.004,1.024,31713997.839,1584,0,0,0.154
refined,18,-1.270,-8.253,-3.933,-0.463,0.066,-0.363,0.298,-0.001,1.035,31711743.099,1584,0,0,0.154
refined,19,-1.255,-8.162,-3.895,-0.454,0.056,-0.357,0.287,-0.003,1.030,31711066.845,1584,0,0,0.154
refined,20,-1.264,-8.215,-3.917,-0.459,0.062,-0.361,0.293,-0.002,1.033,31710820.073,1584,0,0,0.154
