stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,30.846,2.023,0.000,0,9,1926037846.015,374465330.556,76
refined,56.627,2.023,0.000,0,9,1926037846.015,223785724.886,76
