attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.746,"[-1.375, -0.117]",0.629,-2.367,0.021,39,0.800,727687504.478,0.225,-1.000,0.254,0,0,fn
c,-4.711,"[-8.657, -0.764]",3.946,-2.383,0.020,39,0.800,727687504.478,0.225,-6.000,1.289,0,0,fn
s,-2.001,"[-3.767, -0.236]",1.765,-2.263,0.027,39,0.800,727687504.478,0.225,-3.000,0.999,0,0,fn
k0,-0.331,"[-1.476, 0.813]",1.145,-0.578,0.565,39,0.800,727687504.478,0.225,0.000,-0.331,0,0,fp
k1,-0.074,"[-1.25, 1.103]",1.176,-0.125,0.901,39,0.800,727687504.478,0.225,0.000,-0.074,0,0,fp
k2,0.696,"[-0.522, 1.913]",1.217,1.141,0.258,39,0.800,727687504.478,0.225,0.000,0.696,0,0,fp
k3,0.339,"[-0.57, 1.248]",0.909,0.745,0.459,39,0.800,727687504.478,0.225,0.000,0.339,0,0,fp
k4,0.564,"[-0.546, 1.675]",1.110,1.015,0.314,39,0.800,727687504.478,0.225,0.000,0.564,0,0,fp
k5,0.057,"[-0.619, 0.733]",0.676,0.169,0.867,39,0.800,727687504.478,0.225,0.000,0.057,0,0,fp
vot,0.158,,,,,39,0.800,727687504.478,0.225,0.167,-0.008,0,0,fn
tt,-0.709,"[-0.986, -0.432]",0.277,-5.111,0.000,39,0.900,223785724.884,0.138,-1.000,0.291,0,0,fn
c,-4.541,"[-6.262, -2.819]",1.721,-5.265,0.000,39,0.900,223785724.884,0.138,-6.000,1.459,0,0,fn
s,-2.294,"[-3.18, -1.407]",0.886,-5.165,0.000,39,0.900,223785724.884,0.138,-3.000,0.706,0,0,fn
k0,0.202,"[-0.477, 0.881]",0.679,0.594,0.555,39,0.900,223785724.884,0.138,0.000,0.202,0,0,fp
k1,-0.520,"[-1.316, 0.275]",0.795,-1.306,0.196,39,0.900,223785724.884,0.138,0.000,-0.520,0,0,fp
k2,0.198,"[-0.448, 0.845]",0.646,0.613,0.542,39,0.900,223785724.884,0.138,0.000,0.198,0,0,fp
k3,-0.365,"[-0.951, 0.22]",0.585,-1.246,0.217,39,0.900,223785724.884,0.138,0.000,-0.365,0,0,fp
k4,-0.269,"[-0.834, 0.296]",0.565,-0.950,0.345,39,0.900,223785724.884,0.138,0.000,-0.269,0,0,fp
k5,-0.029,"[-0.476, 0.419]",0.448,-0.129,0.898,39,0.900,223785724.884,0.138,0.000,-0.029,0,0,fp
vot,0.156,,,,,39,0.900,223785724.884,0.138,0.167,-0.011,0,0,fn
tt,-1.197,"[-1.573, -0.821]",0.376,-6.351,0.000,39,1.100,134490682.906,0.130,-1.000,-0.197,0,0,fn
c,-6.606,"[-8.584, -4.628]",1.978,-6.665,0.000,39,1.100,134490682.906,0.130,-6.000,-0.606,0,0,fn
s,-3.324,"[-4.331, -2.318]",1.007,-6.591,0.000,39,1.100,134490682.906,0.130,-3.000,-0.324,0,0,fn
k0,-0.173,"[-0.852, 0.505]",0.679,-0.510,0.612,39,1.100,134490682.906,0.130,0.000,-0.173,0,0,fp
k1,0.140,"[-0.734, 1.015]",0.875,0.320,0.750,39,1.100,134490682.906,0.130,0.000,0.140,0,0,fp
k2,-0.096,"[-0.754, 0.561]",0.657,-0.293,0.770,39,1.100,134490682.906,0.130,0.000,-0.096,0,0,fp
k3,0.028,"[-0.522, 0.578]",0.550,0.102,0.919,39,1.100,134490682.906,0.130,0.000,0.028,0,0,fp
k4,0.144,"[-0.416, 0.704]",0.560,0.513,0.610,39,1.100,134490682.906,0.130,0.000,0.144,0,0,fp
k5,-0.254,"[-0.717, 0.21]",0.463,-1.093,0.278,39,1.100,134490682.906,0.130,0.000,-0.254,0,0,fp
vot,0.181,,,,,39,1.100,134490682.906,0.130,0.167,0.014,0,0,fn
tt,-1.179,"[-1.74, -0.619]",0.561,-4.198,0.000,39,1.200,350852121.801,0.231,-1.000,-0.179,0,0,fn
c,-6.197,"[-9.055, -3.338]",2.858,-4.327,0.000,39,1.200,350852121.801,0.231,-6.000,-0.197,0,0,fn
s,-3.310,"[-4.889, -1.732]",1.578,-4.186,0.000,39,1.200,350852121.801,0.231,-3.000,-0.310,0,0,fn
k0,-0.040,"[-1.057, 0.977]",1.017,-0.078,0.938,39,1.200,350852121.801,0.231,0.000,-0.040,0,0,fp
k1,-0.312,"[-1.718, 1.095]",1.407,-0.443,0.659,39,1.200,350852121.801,0.231,0.000,-0.312,0,0,fp
k2,-0.096,"[-1.053, 0.861]",0.957,-0.200,0.842,39,1.200,350852121.801,0.231,0.000,-0.096,0,0,fp
k3,-0.266,"[-1.123, 0.591]",0.857,-0.619,0.538,39,1.200,350852121.801,0.231,0.000,-0.266,0,0,fp
k4,-0.179,"[-0.967, 0.609]",0.788,-0.453,0.652,39,1.200,350852121.801,0.231,0.000,-0.179,0,0,fp
k5,-0.148,"[-0.866, 0.569]",0.718,-0.412,0.681,39,1.200,350852121.801,0.231,0.000,-0.148,0,0,fp
vot,0.190,,,,,39,1.200,350852121.801,0.231,0.167,0.024,0,0,fn
